#x_m,y_m
-12.09981136508635,-21.341520982898928
-12.049761365086347,-21.391570982898926
-11.999711365086348,-21.441620982898925
-11.94966136508635,-21.491670982898924
-11.94966136508635,-21.541720982898923
-11.899611365086347,-21.591770982898936
-11.849561365086348,-21.641820982898935
-11.79951136508635,-21.691870982898934
-11.749461365086347,-21.741920982898932
-11.699411365086348,-21.79197098289893
-11.64936136508635,-21.84202098289893
-11.599311365086347,-21.89207098289893
-11.549261365086348,-21.942120982898928
-11.49921136508635,-21.942120982898928
-11.449161365086347,-21.992170982898926
-11.399111365086348,-22.042220982898925
-11.34906136508635,-22.092270982898924
-11.299011365086347,-22.142320982898923
-11.248961365086348,-22.192370982898936
-11.19891136508635,-22.242420982898935
-11.148861365086347,-22.242420982898935
-11.098811365086348,-22.292470982898934
-11.04876136508635,-22.292470982898934
-10.998711365086347,-22.342520982898932
-10.948661365086348,-22.39257098289893
-10.89861136508635,-22.44262098289893
-10.848561365086347,-22.44262098289893
-10.798511365086348,-22.49267098289893
-10.74846136508635,-22.49267098289893
-10.698411365086347,-22.542720982898928
-10.648361365086348,-22.542720982898928
-10.59831136508635,-22.592770982898926
-10.548261365086347,-22.642820982898925
-10.498211365086348,-22.642820982898925
-10.44816136508635,-22.642820982898925
-10.398111365086347,-22.692870982898924
-10.348061365086348,-22.742920982898923
-10.29801136508635,-22.742920982898923
-10.247961365086347,-22.792970982898936
-10.197911365086348,-22.792970982898936
-10.14786136508635,-22.843020982898935
-10.097811365086347,-22.843020982898935
-10.047761365086348,-22.893070982898934
-9.99771136508635,-22.893070982898934
-9.947661365086347,-22.943120982898932
-9.897611365086348,-22.943120982898932
-9.84756136508635,-22.99317098289893
-9.797511365086347,-22.99317098289893
-9.747461365086348,-22.99317098289893
-9.69741136508635,-23.04322098289893
-9.647361365086347,-23.04322098289893
-9.597311365086348,-23.04322098289893
-9.54726136508635,-23.09327098289893
-9.497211365086347,-23.09327098289893
-9.447161365086348,-23.09327098289893
-9.39711136508635,-23.143320982898928
-9.347061365086347,-23.143320982898928
-9.297011365086348,-23.193370982898927
-9.24696136508635,-23.193370982898927
-9.196911365086347,-23.243420982898925
-9.146861365086348,-23.243420982898925
-9.09681136508635,-23.243420982898925
-9.046761365086347,-23.293470982898924
-8.996711365086348,-23.293470982898924
-8.94666136508635,-23.343520982898923
-8.896611365086347,-23.343520982898923
-8.846561365086348,-23.343520982898923
-8.79651136508635,-23.343520982898923
-8.746461365086347,-23.393570982898936
-8.696411365086348,-23.393570982898936
-8.64636136508635,-23.393570982898936
-8.596311365086347,-23.393570982898936
-8.546261365086348,-23.443620982898935
-8.49621136508635,-23.443620982898935
-8.446161365086347,-23.443620982898935
-8.396111365086348,-23.493670982898934
-8.34606136508635,-23.493670982898934
-8.296011365086347,-23.493670982898934
-8.245961365086348,-23.493670982898934
-8.19591136508635,-23.543720982898932
-8.145861365086347,-23.543720982898932
-8.095811365086348,-23.543720982898932
-8.04576136508635,-23.59377098289893
-7.995711365086347,-23.59377098289893
-7.945661365086348,-23.59377098289893
-7.895611365086349,-23.59377098289893
-7.845561365086347,-23.64382098289893
-7.795511365086348,-23.64382098289893
-7.745461365086349,-23.64382098289893
-7.695411365086347,-23.69387098289893
-7.645361365086348,-23.69387098289893
-7.595311365086349,-23.69387098289893
-7.545261365086347,-23.69387098289893
-7.495211365086348,-23.69387098289893
-7.445161365086349,-23.743920982898928
-7.3951113650863505,-23.743920982898928
-7.345061365086352,-23.743920982898928
-7.295011365086346,-23.793970982898927
-7.244961365086347,-23.793970982898927
-7.194911365086348,-23.793970982898927
-7.144861365086349,-23.844020982898925
-7.0948113650863505,-23.844020982898925
-7.044761365086352,-23.844020982898925
-6.994711365086346,-23.844020982898925
-6.944661365086347,-23.894070982898924
-6.894611365086348,-23.894070982898924
-6.844561365086349,-23.894070982898924
-6.7945113650863505,-23.894070982898924
-6.744461365086352,-23.944120982898923
-6.694411365086346,-23.944120982898923
-6.644361365086347,-23.944120982898923
-6.594311365086348,-23.994170982898936
-6.544261365086349,-23.994170982898936
-6.49421136508635,-23.994170982898936
-6.444161365086352,-23.994170982898936
-6.394111365086346,-24.044220982898935
-6.344061365086347,-24.044220982898935
-6.294011365086348,-24.044220982898935
-6.243961365086349,-24.044220982898935
-6.19391136508635,-24.094270982898934
-6.143861365086352,-24.094270982898934
-6.093811365086346,-24.094270982898934
-6.043761365086347,-24.144320982898932
-5.993711365086348,-24.144320982898932
-5.943661365086349,-24.144320982898932
-5.89361136508635,-24.144320982898932
-5.843561365086352,-24.19437098289893
-5.793511365086346,-24.19437098289893
-5.743461365086347,-24.19437098289893
-5.693411365086348,-24.24442098289893
-5.643361365086349,-24.24442098289893
-5.59331136508635,-24.24442098289893
-5.543261365086352,-24.24442098289893
-5.493211365086346,-24.29447098289893
-5.443161365086347,-24.29447098289893
-5.393111365086348,-24.29447098289893
-5.343061365086349,-24.344520982898928
-5.29301136508635,-24.344520982898928
-5.242961365086352,-24.344520982898928
-5.192911365086346,-24.344520982898928
