# x_m;y_m
-37.9750;2.5750
-37.4750;2.5750
-48.9750;2.0750
-48.4750;2.0750
-47.9750;2.0750
-47.4750;2.0750
-46.9750;2.0750
-45.9750;2.0750
-45.4750;2.0750
-44.9750;2.0750
-44.4750;2.0750
-43.9750;2.0750
-43.4750;2.0750
-41.4750;2.0750
-40.9750;2.0750
-40.4750;2.0750
-39.9750;2.0750
-39.4750;2.0750
-38.9750;2.0750
-38.4750;2.0750
-49.4750;1.5750
-48.9750;1.5750
-48.4750;1.5750
-47.9750;1.5750
-47.4750;1.5750
-46.4750;1.5750
-45.9750;1.5750
-45.4750;1.5750
-44.9750;1.5750
-44.4750;1.5750
-41.9750;1.5750
-41.4750;1.5750
-40.9750;1.5750
-40.4750;1.5750
-39.9750;1.5750
-39.4750;1.5750
-38.9750;1.5750
-49.4750;1.0750
-48.9750;1.0750
-48.4750;1.0750
-47.9750;1.0750
-47.4750;1.0750
-45.9750;1.0750
-45.4750;1.0750
-42.9750;1.0750
-42.4750;1.0750
-41.9750;1.0750
-41.4750;1.0750
-40.9750;1.0750
-40.4750;1.0750
-39.9750;1.0750
-49.4750;0.5750
-48.9750;0.5750
-48.4750;0.5750
-47.9750;0.5750
-47.4750;0.5750
-43.9750;0.5750
-43.4750;0.5750
-42.9750;0.5750
-42.4750;0.5750
-41.9750;0.5750
-41.4750;0.5750
-40.9750;0.5750
-40.4750;0.5750
-48.9750;0.0750
-48.4750;0.0750
-47.9750;0.0750
-47.4750;0.0750
-46.9750;0.0750
-44.9750;0.0750
-44.4750;0.0750
-43.9750;0.0750
-43.4750;0.0750
-42.9750;0.0750
-42.4750;0.0750
-41.9750;0.0750
-41.4750;0.0750
-48.4750;-0.4250
-47.9750;-0.4250
-47.4750;-0.4250
-46.9750;-0.4250
-46.4750;-0.4250
-45.9750;-0.4250
-45.4750;-0.4250
-44.9750;-0.4250
-44.4750;-0.4250
-43.9750;-0.4250
-43.4750;-0.4250
-42.9750;-0.4250
-42.4750;-0.4250
-47.9750;-0.9250
-47.4750;-0.9250
-46.9750;-0.9250
-46.4750;-0.9250
-45.9750;-0.9250
-45.4750;-0.9250
-44.9750;-0.9250
-44.4750;-0.9250
-43.9750;-0.9250
-43.4750;-0.9250
-42.9750;-0.9250
-47.4750;-1.4250
-46.9750;-1.4250
-46.4750;-1.4250
-45.9750;-1.4250
-45.4750;-1.4250
-44.9750;-1.4250
-44.4750;-1.4250
-43.9750;-1.4250
-46.4750;-1.9250
-45.9750;-1.9250
-45.4750;-1.9250
