# s_m; t_s; ax_mps2; ay_mps2; atot_mps2
216.2; 28.286; 0.000; 0.027; 0.027
216.4; 28.309; 0.000; 0.027; 0.027
216.6; 28.333; 0.000; 0.027; 0.027
216.8; 28.356; 0.000; 0.027; 0.027
217.0; 28.380; 0.000; 0.027; 0.027
217.2; 28.403; 0.000; 0.028; 0.028
217.4; 28.427; 0.000; 0.028; 0.028
217.6; 28.451; 0.000; 0.028; 0.028
217.8; 28.474; 0.000; 0.028; 0.028
218.0; 28.498; 0.000; 0.028; 0.028
218.2; 28.521; 0.000; 0.028; 0.028
218.4; 28.545; 0.000; 0.027; 0.027
218.6; 28.568; 0.000; 0.027; 0.027
218.8; 28.592; 0.000; 0.027; 0.027
219.0; 28.615; 0.000; 0.026; 0.026
219.2; 28.639; 0.000; 0.026; 0.026
219.4; 28.662; 0.000; 0.025; 0.025
219.6; 28.686; 0.000; 0.024; 0.024
219.8; 28.710; 0.000; 0.024; 0.024
220.0; 28.733; 0.000; 0.023; 0.023
220.2; 28.757; 0.000; 0.022; 0.022
220.4; 28.780; 0.000; 0.021; 0.021
220.6; 28.804; 0.000; 0.020; 0.020
220.8; 28.827; 0.000; 0.019; 0.019
221.0; 28.851; 0.000; 0.018; 0.018
221.2; 28.874; 0.000; 0.017; 0.017
221.4; 28.898; 0.000; 0.016; 0.016
221.6; 28.921; 0.000; 0.015; 0.015
221.8; 28.945; 0.000; 0.014; 0.014
222.0; 28.968; 0.000; 0.013; 0.013
222.2; 28.992; 0.000; 0.012; 0.012
222.4; 29.016; 0.000; 0.011; 0.011
222.6; 29.039; 0.000; 0.010; 0.010
222.8; 29.063; 0.000; 0.009; 0.009
223.0; 29.086; 0.000; 0.008; 0.008
223.2; 29.110; 0.000; 0.007; 0.007
223.4; 29.133; 0.000; 0.006; 0.006
223.6; 29.157; 0.000; 0.006; 0.006
223.8; 29.180; 0.000; 0.005; 0.005
224.0; 29.204; 0.000; 0.004; 0.004
224.2; 29.227; 0.000; 0.003; 0.003
224.4; 29.251; 0.000; 0.002; 0.002
224.6; 29.275; 0.000; 0.001; 0.001
224.8; 29.298; 0.000; -0.000; 0.000
225.0; 29.322; 0.000; -0.001; 0.001
225.2; 29.345; 0.000; -0.002; 0.002
225.4; 29.369; 0.000; -0.003; 0.003
225.6; 29.392; 0.000; -0.004; 0.004
225.8; 29.416; 0.000; -0.005; 0.005
226.0; 29.439; 0.000; -0.006; 0.006
226.2; 29.463; 0.000; -0.007; 0.007
226.4; 29.486; 0.000; -0.007; 0.007
226.6; 29.510; 0.000; -0.008; 0.008
226.8; 29.534; 0.000; -0.009; 0.009
227.0; 29.557; 0.000; -0.010; 0.010
227.2; 29.581; 0.000; -0.011; 0.011
227.4; 29.604; 0.000; -0.012; 0.012
227.6; 29.628; 0.000; -0.013; 0.013
227.8; 29.651; 0.000; -0.014; 0.014
228.0; 29.675; 0.000; -0.015; 0.015
228.2; 29.698; 0.000; -0.015; 0.015
228.4; 29.722; 0.000; -0.016; 0.016
228.6; 29.745; 0.000; -0.017; 0.017
228.8; 29.769; 0.000; -0.018; 0.018
229.0; 29.793; 0.000; -0.019; 0.019
229.2; 29.816; 0.000; -0.020; 0.020
229.4; 29.840; 0.000; -0.021; 0.021
229.6; 29.863; 0.000; -0.022; 0.022
229.8; 29.887; 0.000; -0.022; 0.022
230.0; 29.910; 0.000; -0.023; 0.023
230.2; 29.934; 0.000; -0.024; 0.024
230.4; 29.957; 0.000; -0.025; 0.025
230.6; 29.981; 0.000; -0.026; 0.026
230.8; 30.004; 0.000; -0.027; 0.027
231.0; 30.028; 0.000; -0.028; 0.028
231.2; 30.052; 0.000; -0.029; 0.029
231.4; 30.075; 0.000; -0.030; 0.030
231.6; 30.099; 0.000; -0.031; 0.031
231.8; 30.122; 0.000; -0.032; 0.032
232.0; 30.146; 0.000; -0.034; 0.034
232.2; 30.169; 0.000; -0.035; 0.035
232.4; 30.193; 0.000; -0.037; 0.037
232.6; 30.216; 0.000; -0.038; 0.038
232.8; 30.240; 0.000; -0.040; 0.040
233.0; 30.264; 0.000; -0.042; 0.042
233.2; 30.287; 0.000; -0.045; 0.045
233.4; 30.311; 0.000; -0.047; 0.047
233.6; 30.334; 0.000; -0.050; 0.050
233.8; 30.358; 0.000; -0.053; 0.053
234.0; 30.381; 0.000; -0.056; 0.056
234.2; 30.405; 0.000; -0.060; 0.060
234.4; 30.429; 0.000; -0.064; 0.064
234.6; 30.452; 0.000; -0.068; 0.068
234.8; 30.476; 0.000; -0.073; 0.073
235.0; 30.499; 0.000; -0.078; 0.078
235.2; 30.523; 0.000; -0.084; 0.084
235.4; 30.546; -0.000; -0.090; 0.090
235.6; 30.570; -0.002; -0.096; 0.096
235.8; 30.593; -0.126; -0.103; 0.162
