#x_m,y_m,w_tr
-59.073295,32.557228,1.731719
-59.108064,32.608556,1.712318
-59.139452,32.661284,1.731719
-59.164292,32.716725,1.712318
-59.193205,32.770478,1.731719
-59.222119,32.824231,1.712624
-59.255218,32.876251,1.712624
-59.284131,32.930004,1.693528
-59.313044,32.983757,1.731719
-59.345337,33.036110,1.712318
-59.378457,33.088121,1.731719
-59.413225,33.139449,1.712624
-59.443036,33.192831,1.693528
-59.473618,33.245893,1.731719
-59.508387,33.297221,1.712624
-59.540693,33.349569,1.731719
-59.569607,33.403322,1.731719
-59.604332,33.454667,1.712624
-59.639101,33.505996,1.712624
-59.672971,33.557696,1.693528
-59.707739,33.609024,1.731719
-59.742507,33.660352,1.712624
-59.775627,33.712363,1.731719
-59.810395,33.763691,1.731719
-59.845163,33.815019,1.712624
-59.878318,33.867015,1.731719
-59.913086,33.918343,1.731719
-59.947854,33.969671,1.731719
-59.982622,34.021000,1.712624
-60.015742,34.073010,1.712624
-60.050510,34.124339,1.731719
-60.085278,34.175667,1.712624
-60.118398,34.227677,1.712624
-60.153167,34.279006,1.731719
-60.187935,34.330334,1.693528
-60.222703,34.381662,1.712624
-60.263228,34.430605,1.712624
-60.298086,34.481896,1.731719
-60.332854,34.533224,1.731719
-60.370884,34.583201,1.712624
-60.408237,34.633458,1.731719
-60.443006,34.684787,1.731719
-60.477774,34.736115,1.693528
-60.511768,34.787763,1.712624
-60.546447,34.839128,1.693528
-60.581215,34.890457,1.731719
-60.615983,34.941785,1.712624
-60.649103,34.993795,1.712624
-60.683871,35.045124,1.731719
-60.718639,35.096452,1.712624
-60.751759,35.148462,1.712624
-60.786527,35.199791,1.731719
-60.821295,35.251119,1.693528
-60.856063,35.302447,1.712624
-60.889894,35.354163,1.693528
-60.924662,35.405491,1.731719
-60.959431,35.456819,1.712624
-60.992551,35.508830,1.712624
-61.027319,35.560158,1.731719
-61.062087,35.611486,1.712624
-61.095281,35.663466,1.712624
-61.130049,35.714795,1.731719
-61.164817,35.766123,1.731719
-61.199585,35.817451,1.712624
-61.232705,35.869462,1.731719
-61.267473,35.920790,1.731719
-61.302241,35.972118,1.712624
-61.335361,36.024129,1.731719
-61.370129,36.075457,1.731719
-61.404897,36.126785,1.712624
-61.438939,36.178414,1.731719
-61.473570,36.229799,1.693528
-61.508338,36.281127,1.731719
-61.543107,36.332455,1.712624
-61.576227,36.384466,1.731719
-61.610995,36.435794,1.731719
-61.645763,36.487122,1.712624
-61.678883,36.539133,1.731719
-61.713651,36.590461,1.752953
-61.748419,36.641789,1.693528
-61.783187,36.693117,1.731719
-61.822826,36.742428,1.712624
-61.858570,36.793351,1.731719
-61.893339,36.844679,1.731719
-61.930481,36.895024,1.712624
-61.971104,36.943927,1.731719
-62.011727,36.992830,1.752953
-62.052350,37.041733,1.674433
-62.087232,37.093014,1.731719
-62.126878,37.142321,1.712624
-62.162615,37.193248,1.693528
-62.197383,37.244576,1.733857
-62.232151,37.295904,1.733857
-62.266919,37.347233,1.693528
-62.301687,37.398561,1.712624
-62.342197,37.447511,1.712624
-62.377071,37.498795,1.731719
-62.416725,37.548099,1.752953
-62.459375,37.592108,1.733857
-62.502423,37.635156,1.712624
-62.541433,37.679877,1.733857
-62.578626,37.725351,1.731719
-62.615819,37.770824,1.733857
-62.657219,37.814555,1.733857
-62.694412,37.860028,1.752953
-62.729863,37.909708,1.752953
-62.767057,37.955181,1.733857
-62.808288,37.998982,1.733857
-62.845481,38.044455,1.731719
-62.882675,38.089928,1.733857
-62.921411,38.134762,1.731719
-62.964459,38.177811,1.733857
-63.004887,38.222513,1.733857
-63.039655,38.273841,1.752953
-63.074423,38.325169,1.693528
-63.115046,38.374072,1.733857
-63.158094,38.417120,1.733857
-63.201142,38.460169,1.731719
-63.238567,38.505546,1.733857
-63.278095,38.550052,1.733857
-63.321143,38.593100,1.733857
-63.364192,38.636148,1.733857
-63.407240,38.679196,1.733857
-63.447863,38.728099,1.752953
-63.482631,38.779427,1.752953
-63.523022,38.828426,1.752953
-63.565978,38.871698,1.733857
-63.609026,38.914746,1.731719
-63.647298,38.959772,1.733857
-63.684492,39.005245,1.733857
-63.721685,39.050719,1.733857
-63.765677,39.091487,1.733857
-63.811151,39.128680,1.733857
-63.852867,39.172095,1.733857
-63.890060,39.217568,1.733857
-63.932029,39.261063,1.733857
-63.975077,39.304111,1.733857
-64.018125,39.347159,1.733857
-64.060229,39.392487,1.733857
-64.100852,39.441390,1.733857
-64.142900,39.489703,1.752953
-64.189377,39.536181,1.752953
-64.235855,39.582659,1.772048
-64.282333,39.629137,1.791144
-64.326444,39.676595,1.772048
-64.367067,39.725498,1.752953
-64.407690,39.774401,1.733857
-64.448313,39.823304,1.733857
-64.491361,39.866352,1.733857
-64.534409,39.909400,1.733857
-64.577458,39.952448,1.733857
-64.622872,39.994516,1.733857
-64.671775,40.035139,1.733857
-64.720678,40.075762,1.733857
-64.769581,40.116385,1.733857
-64.810326,40.165237,1.733857
-64.850948,40.214140,1.733857
-64.893592,40.258165,1.733857
-64.936640,40.301213,1.733857
-64.975666,40.345928,1.733857
-65.012859,40.391401,1.733857
-65.051364,40.433707,1.733857
-65.096716,40.470951,1.733857
-65.142189,40.508144,1.733857
-65.184971,40.550493,1.733857
-65.222164,40.595967,1.733857
-65.263380,40.639774,1.733857
-65.306428,40.682822,1.733857
-65.350159,40.724222,1.733857
-65.393207,40.767270,1.733857
-65.436255,40.810318,1.733857
-65.477655,40.854049,1.733857
-65.520703,40.897097,1.733857
-65.563751,40.940145,1.733857
-65.606799,40.983193,1.733857
-65.647853,41.031056,1.733857
-65.688476,41.079959,1.733857
-65.729099,41.128862,1.752953
-65.772041,41.176804,1.772048
-65.818519,41.223282,1.791144
-65.864996,41.269760,1.791144
-65.911474,41.316238,1.793282
-65.957952,41.362716,1.793282
-66.004430,41.409193,1.793282
-66.050908,41.455671,1.791144
-66.097385,41.502149,1.791144
-66.143863,41.548627,1.772048
-66.190341,41.595105,1.752953
-66.236819,41.641582,1.733857
-66.283297,41.688060,1.733857
-66.329774,41.734538,1.733857
-66.371194,41.783111,1.733857
-66.411817,41.832014,1.733857
-66.452440,41.880917,1.733857
-66.493063,41.929820,1.733857
-66.533686,41.978723,1.733857
-66.574309,42.027626,1.733857
-66.617357,42.070674,1.733857
-66.665463,42.111627,1.733857
-66.714366,42.152250,1.733857
-66.763269,42.192873,1.733857
-66.812172,42.233496,1.733857
-66.860930,42.274179,1.733857
-66.903978,42.317227,1.733857
-66.944601,42.366130,1.733857
-66.985224,42.415033,1.733857
-67.025847,42.463936,1.733857
-67.066470,42.512839,1.733857
-67.107511,42.560733,1.733857
-67.150704,42.603721,1.733857
-67.199607,42.644344,1.733857
-67.248510,42.684967,1.733857
-67.292260,42.727724,1.733857
-67.335309,42.770773,1.733857
-67.380136,42.809524,1.733857
-67.425192,42.847725,1.733857
-67.464799,42.892199,1.733857
-67.501992,42.937672,1.733857
-67.540257,42.980560,1.733857
-67.585027,43.018044,1.733857
-67.628770,43.055954,1.733857
-67.666609,43.099869,1.733857
-67.703802,43.145342,1.733857
-67.744437,43.189390,1.733857
-67.787485,43.232438,1.733857
-67.829462,43.278072,1.752953
-67.870085,43.326975,1.772048
-67.912438,43.375161,1.791144
-67.958916,43.421639,1.793282
-68.005393,43.468117,1.793282
-68.051871,43.514595,1.793282
-68.098349,43.561073,1.791144
-68.144827,43.607550,1.772048
-68.191305,43.654028,1.752953
-68.231928,43.702931,1.752953
-68.272551,43.751834,1.733857
-68.315317,43.795562,1.733857
-68.358365,43.838610,1.733857
-68.401413,43.881658,1.733857
-68.444462,43.924706,1.733857
-68.486470,43.968185,1.733857
-68.529518,44.011233,1.733857
-68.572643,44.054097,1.733857
-68.615972,44.096466,1.733857
-68.659020,44.139514,1.733857
-68.696214,44.184987,1.733857
-68.733407,44.230460,1.733857
-68.773757,44.270390,1.733857
-68.819231,44.307584,1.733857
-68.864628,44.344961,1.733857
-68.907676,44.388009,1.733857
-68.950724,44.431057,1.733857
-68.999627,44.471680,1.733857
-69.042675,44.514728,1.733857
-69.083605,44.562889,1.733857
-69.126349,44.606671,1.733857
-69.169397,44.649720,1.733857
-69.208180,44.694534,1.733857
-69.245374,44.740008,1.733857
-69.283979,44.782071,1.733857
-69.329453,44.819265,1.733857
-69.374926,44.856458,1.733857
-69.417364,44.899150,1.733857
-69.454558,44.944623,1.733857
-69.496040,44.988272,1.733857
-69.541513,45.025465,1.733857
-69.585574,45.066068,1.733857
-69.622780,45.111536,1.733857
-69.659973,45.157009,1.733857
-69.698080,45.202104,1.733857
-69.741128,45.245152,1.733857
-69.784152,45.288258,1.733857
-69.824775,45.337161,1.733857
-69.865398,45.386064,1.733857
-69.911864,45.432547,1.752953
-69.958341,45.479025,1.772048
-70.004819,45.525503,1.791144
-70.051297,45.571981,1.793282
-70.097775,45.618458,1.793282
-70.144253,45.664936,1.793282
-70.190730,45.711414,1.793282
-70.237208,45.757892,1.793282
-70.283686,45.804370,1.793282
-70.330164,45.850847,1.793282
-70.376642,45.897325,1.793282
-70.423119,45.943803,1.791144
-70.467656,45.991085,1.772048
-70.508279,46.039988,1.733857
-70.549351,46.087805,1.733857
-70.592399,46.130853,1.733857
-70.635448,46.173901,1.733857
-70.678496,46.216949,1.733857
-70.721544,46.259997,1.733857
-70.762944,46.303728,1.733857
-70.805992,46.346776,1.733857
-70.849723,46.388176,1.733857
-70.892771,46.431224,1.733857
-70.933940,46.475051,1.733857
-70.971133,46.520524,1.733857
-71.008751,46.564974,1.733857
-71.051959,46.603105,1.733857
-71.097264,46.640368,1.733857
-71.135750,46.682721,1.733857
-71.172943,46.728194,1.733857
-71.214440,46.767034,1.733857
-71.259914,46.804228,1.733857
-71.304963,46.842444,1.733857
-71.344555,46.886924,1.733857
-71.381916,46.932328,1.733857
-71.424964,46.975376,1.733857
-71.468410,47.017463,1.733857
-71.511458,47.060511,1.733857
-71.554506,47.103560,1.733857
-71.597554,47.146608,1.733857
-71.638954,47.190338,1.733857
-71.682003,47.233387,1.733857
-71.726811,47.272186,1.733857
-71.771886,47.310340,1.733857
-71.811541,47.354793,1.733857
-71.848734,47.400267,1.733857
-71.886979,47.443202,1.733857
-71.931701,47.480706,1.733857
-71.975492,47.518596,1.733857
-72.013351,47.562463,1.733857
-72.050886,47.607110,1.733857
-72.093898,47.645322,1.733857
-72.139372,47.682516,1.733857
-72.177939,47.724672,1.733857
-72.215132,47.770145,1.733857
-72.256392,47.809166,1.733857
-72.301865,47.846359,1.733857
-72.342096,47.886409,1.733857
-72.379289,47.931883,1.733857
-72.416482,47.977356,1.733857
-72.460526,48.017999,1.733857
-72.505999,48.055193,1.733857
-72.549089,48.098142,1.733857
-72.592137,48.141190,1.733857
-72.640085,48.182208,1.733857
-72.684080,48.224864,1.733857
-72.727128,48.267912,1.733857
-72.770859,48.309312,1.733857
-72.813907,48.352360,1.733857
-72.856955,48.395409,1.733857
-72.900003,48.438457,1.733857
-72.943051,48.481505,1.733857
-72.985153,48.524945,1.733857
-73.028201,48.567993,1.733857
-73.071932,48.609393,1.733857
-73.114980,48.652441,1.733857
-73.153183,48.697496,1.733857
-73.190376,48.742970,1.733857
-73.229222,48.784453,1.733857
-73.274695,48.821646,1.733857
-73.320168,48.858840,1.733857
-73.363280,48.901734,1.733857
-73.406328,48.944782,1.733857
-73.454222,48.985823,1.733857
-73.503125,49.026446,1.752953
-73.550375,49.071059,1.772048
-73.596853,49.117536,1.791144
-73.643331,49.164014,1.793282
-73.689808,49.210492,1.793282
-73.736286,49.256970,1.793282
-73.782764,49.303448,1.793282
-73.829242,49.349925,1.793282
-73.875720,49.396403,1.793282
-73.922197,49.442881,1.793282
-73.968675,49.489359,1.793282
-74.015153,49.535837,1.793282
-74.061631,49.582314,1.793282
-74.108109,49.628792,1.793282
-74.154586,49.675270,1.793282
-74.201064,49.721748,1.793282
-74.247542,49.768226,1.793282
-74.294020,49.814703,1.793282
-74.340498,49.861181,1.793282
-74.386975,49.907659,1.793282
-74.433453,49.954137,1.793282
-74.479931,50.000615,1.793282
-74.526409,50.047092,1.793282
-74.572887,50.093570,1.793282
-74.619364,50.140048,1.793282
-74.665842,50.186526,1.791144
-74.712320,50.233004,1.772048
-74.758798,50.279481,1.752953
-74.804951,50.326093,1.733857
-74.845574,50.374996,1.733857
-74.886197,50.423899,1.733857
-74.929245,50.466947,1.733857
-74.972293,50.509996,1.733857
-75.015342,50.553044,1.733857
-75.054777,50.597588,1.733857
-75.092294,50.642927,1.733857
-75.136485,50.683218,1.733857
-75.181958,50.720411,1.733857
-75.225006,50.763459,1.733857
-75.267793,50.806616,1.733857
-75.304986,50.852089,1.733857
-75.345792,50.896066,1.731719
-75.388840,50.939114,1.712624
-75.426341,50.986744,1.733857
-75.461109,51.038072,1.752953
-75.495877,51.089400,1.733857
-75.530907,51.140620,1.712624
-75.571260,51.189635,1.731719
-75.604974,51.241399,1.731719
-75.632049,51.295914,1.733857
-75.659512,51.350268,1.674433
-75.687442,51.404429,1.693528
-75.708732,51.461340,1.634104
-75.723383,51.521001,1.574679
-75.735001,51.581918,1.613786
-75.751561,51.640788,1.594386
-75.768121,51.699658,1.574985
-75.782057,51.759615,1.555584
-75.794389,51.820236,1.634715
-75.810949,51.879107,1.615314
-75.827509,51.937977,1.595913
-75.840731,51.998230,1.576512
-75.853778,52.058555,1.675044
-75.870338,52.117425,1.694445
-75.886898,52.176295,1.713846
-75.894710,52.234899,1.733247
-75.894710,52.293769,1.752648
-75.894710,52.352639,1.772048
-75.890085,52.409594,1.791450
-75.877038,52.467009,1.810850
-75.860478,52.525879,1.830251
-75.843918,52.584749,1.869664
-75.826715,52.643352,1.850569
-75.810155,52.702223,1.909993
-75.789111,52.759235,1.969418
-75.766052,52.815414,1.950322
-75.740009,52.870356,1.988513
-75.707326,52.922548,1.931227
-75.665435,52.965787,1.931227
-75.619961,53.002980,1.928783
-75.570789,53.038641,1.931227
-75.516921,53.067277,1.909382
-75.460303,53.089274,1.890898
-75.400934,53.104631,1.869664
-75.339905,53.115979,1.850569
-75.281035,53.132539,1.791144
-75.221696,53.147967,1.731719
-75.160667,53.159315,1.792977
-75.101797,53.175875,1.791450
-75.042927,53.192435,1.772048
-74.984057,53.208995,1.752648
-74.924096,53.222924,1.772048
-74.863478,53.235264,1.773576
-74.804608,53.251824,1.773576
-74.744677,53.265823,1.773576
-74.682377,53.274103,1.773576
-74.620078,53.282383,1.675044
-74.557778,53.290663,1.694445
-74.495478,53.298943,1.713846
-74.432024,53.304437,1.733247
-74.369572,53.312350,1.752648
-74.307273,53.320630,1.772048
-74.244973,53.328910,1.773576
-74.182673,53.337190,1.675044
-74.120373,53.345470,1.675044
-74.058073,53.353750,1.675044
-73.995246,53.360756,1.694445
-73.929668,53.361123,1.713846
-73.863962,53.361180,1.752648
-73.801007,53.367877,1.772048
-73.738707,53.376157,1.773576
-73.676407,53.384437,1.773576
-73.614107,53.392717,1.675044
-73.551807,53.400997,1.694445
-73.489507,53.409277,1.713846
-73.427184,53.417500,1.733247
-73.362110,53.419083,1.752648
-73.298325,53.423779,1.772048
-73.236026,53.432059,1.773576
-73.173726,53.440339,1.772048
-73.111426,53.448619,1.713846
-73.049126,53.456899,1.733247
-72.986826,53.465179,1.752648
-72.924526,53.473459,1.772048
-72.861072,53.478953,1.773576
-72.798773,53.487233,1.773576
-72.736473,53.495513,1.773576
-72.674173,53.503793,1.772048
-72.611873,53.512073,1.733247
-72.549573,53.520353,1.752648
-72.487273,53.528633,1.772048
-72.426245,53.539981,1.773576
-72.363945,53.548261,1.773576
-72.301645,53.556541,1.772048
-72.239345,53.564821,1.733247
-72.177045,53.573101,1.752648
-72.114745,53.581381,1.772048
-72.053029,53.591069,1.773576
-71.992000,53.602418,1.773576
-71.929700,53.610698,1.773576
-71.867400,53.618978,1.772048
-71.805100,53.627258,1.713846
-71.742800,53.635538,1.733247
-71.680501,53.643818,1.752648
-71.617618,53.650690,1.772048
-71.554164,53.656184,1.773576
-71.491864,53.664464,1.773576
-71.429564,53.672744,1.773576
-71.367264,53.681024,1.713846
-71.304964,53.689304,1.733247
-71.242665,53.697584,1.752648
-71.180365,53.705864,1.772048
-71.115886,53.708883,1.773576
-71.050156,53.708883,1.773576
-70.984427,53.708883,1.773576
-70.918697,53.708883,1.773576
-70.852968,53.708883,1.773576
-70.787238,53.708883,1.773576
-70.721508,53.708883,1.772048
-70.656655,53.710997,1.752648
-70.594355,53.719277,1.733247
-70.532055,53.727557,1.713846
-70.469755,53.735837,1.694445
-70.407455,53.744117,1.773576
-70.345155,53.752397,1.773576
-70.282856,53.760677,1.773576
-70.219680,53.766843,1.773576
-70.153950,53.766843,1.773576
-70.088593,53.767740,1.773576
-70.025985,53.775278,1.773576
-69.963685,53.783558,1.773576
-69.901386,53.791838,1.773576
-69.839086,53.800118,1.733247
-69.776786,53.808398,1.752648
-69.714486,53.816678,1.772048
-69.651814,53.824060,1.773576
-69.586392,53.824803,1.773576
-69.520663,53.824803,1.773576
-69.454933,53.824803,1.773576
-69.389204,53.824803,1.773576
-69.323474,53.824803,1.773576
-69.257745,53.824803,1.773576
-69.192015,53.824803,1.773576
-69.126286,53.824803,1.773576
-69.060556,53.824803,1.773576
-68.994827,53.824803,1.773576
-68.929097,53.824803,1.773576
-68.863368,53.824803,1.773576
-68.797638,53.824803,1.773576
-68.731909,53.824803,1.773576
-68.666179,53.824803,1.773576
-68.600449,53.824803,1.773576
-68.534720,53.824803,1.773576
-68.468990,53.824803,1.773576
-68.403261,53.824803,1.773576
-68.337531,53.824803,1.773576
-68.271802,53.824803,1.773576
-68.206072,53.824803,1.773576
-68.140343,53.824803,1.773576
-68.074613,53.824803,1.773576
-68.008884,53.824803,1.773576
-67.943154,53.824803,1.773576
-67.877425,53.824803,1.773576
-67.811695,53.824803,1.773576
-67.745965,53.824803,1.773576
-67.680236,53.824803,1.773576
-67.614506,53.824803,1.773576
-67.548777,53.824803,1.773576
-67.483047,53.824803,1.773576
-67.417318,53.824803,1.773576
-67.351588,53.824803,1.773576
-67.285859,53.824803,1.773576
-67.220129,53.824803,1.773576
-67.154400,53.824803,1.773576
-67.088670,53.824803,1.773576
-67.022941,53.824803,1.773576
-66.957211,53.824803,1.773576
-66.891482,53.824803,1.773576
-66.825752,53.824803,1.773576
-66.760022,53.824803,1.773576
-66.694293,53.824803,1.773576
-66.628563,53.824803,1.773576
-66.562834,53.824803,1.773576
-66.497104,53.824803,1.773576
-66.431375,53.824803,1.773576
-66.365645,53.824803,1.773576
-66.299916,53.824803,1.773576
-66.234186,53.824803,1.773576
-66.168457,53.824803,1.773576
-66.102727,53.824803,1.773576
-66.036998,53.824803,1.773576
-65.971268,53.824803,1.773576
-65.905539,53.824803,1.773576
-65.839809,53.824803,1.773576
-65.774079,53.824803,1.773576
-65.708350,53.824803,1.773576
-65.642620,53.824803,1.773576
-65.576891,53.824803,1.773576
-65.511161,53.824803,1.773576
-65.445432,53.824803,1.773576
-65.379702,53.824803,1.773576
-65.313973,53.824803,1.773576
-65.248243,53.824803,1.773576
-65.182514,53.824803,1.773576
-65.116784,53.824803,1.773576
-65.051055,53.824803,1.773576
-64.985325,53.824803,1.773576
-64.919595,53.824803,1.773576
-64.853866,53.824803,1.773576
-64.788136,53.824803,1.773576
-64.722407,53.824803,1.773576
-64.656677,53.824803,1.773576
-64.590948,53.824803,1.773576
-64.525218,53.824803,1.773576
-64.459489,53.824803,1.773576
-64.393759,53.824803,1.773576
-64.328030,53.824803,1.773576
-64.262300,53.824803,1.773576
-64.196571,53.824803,1.773576
-64.130841,53.824803,1.773576
-64.065112,53.824803,1.773576
-63.999382,53.824803,1.773576
-63.933652,53.824803,1.773576
-63.867923,53.824803,1.773576
-63.802193,53.824803,1.773576
-63.736464,53.824803,1.773576
-63.670734,53.824803,1.773576
-63.605005,53.824803,1.773576
-63.539275,53.824803,1.773576
-63.473546,53.824803,1.773576
-63.407816,53.824803,1.773576
-63.342087,53.824803,1.773576
-63.276357,53.824803,1.773576
-63.210628,53.824803,1.773576
-63.144898,53.824803,1.773576
-63.079169,53.824803,1.773576
-63.013439,53.824803,1.773576
-62.947709,53.824803,1.773576
-62.881980,53.824803,1.773576
-62.816250,53.824803,1.773576
-62.750521,53.824803,1.773576
-62.684791,53.824803,1.773576
-62.619062,53.824803,1.773576
-62.553332,53.824803,1.773576
-62.487603,53.824803,1.773576
-62.421873,53.824803,1.773576
-62.356144,53.824803,1.773576
-62.290414,53.824803,1.773576
-62.224685,53.824803,1.773576
-62.158955,53.824803,1.773576
-62.093226,53.824803,1.773576
-62.027496,53.824803,1.773576
-61.961766,53.824803,1.773576
-61.896037,53.824803,1.773576
-61.830307,53.824803,1.773576
-61.764578,53.824803,1.773576
-61.698848,53.824803,1.773576
-61.633119,53.824803,1.773576
-61.567389,53.824803,1.773576
-61.501660,53.824803,1.773576
-61.435930,53.824803,1.773576
-61.370201,53.824803,1.773576
-61.304471,53.824803,1.773576
-61.240769,53.819909,1.773576
-61.178469,53.811629,1.773576
-61.116169,53.803349,1.773576
-61.053869,53.795069,1.772048
-60.991569,53.786789,1.773576
-60.929269,53.778509,1.773576
-60.866970,53.770229,1.773576
-60.802643,53.766843,1.773576
-60.736913,53.766843,1.773576
-60.671184,53.766843,1.773576
-60.605454,53.766843,1.773576
-60.541898,53.761596,1.773576
-60.479598,53.753316,1.773576
-60.417298,53.745036,1.773576
-60.354998,53.736756,1.713846
-60.292699,53.728476,1.733247
-60.230399,53.720196,1.752648
-60.168099,53.711916,1.772048
-60.103626,53.708883,1.773576
-60.037896,53.708883,1.773576
-59.972166,53.708883,1.773576
-59.906437,53.708883,1.773576
-59.840707,53.708883,1.773576
-59.774978,53.708883,1.772048
-59.709793,53.707568,1.752648
-59.647359,53.699613,1.733247
-59.585059,53.691333,1.713846
-59.522759,53.683053,1.694445
-59.460459,53.674773,1.773576
-59.398159,53.666493,1.773576
-59.335859,53.658213,1.773576
-59.273015,53.651248,1.773576
-59.207420,53.650923,1.772048
-59.141731,53.650824,1.733247
-59.078793,53.644086,1.713846
-59.016493,53.635806,1.694445
-58.954193,53.627526,1.675044
-58.891893,53.619246,1.773576
-58.829593,53.610966,1.773576
-58.767294,53.602686,1.773576
-58.704953,53.594504,1.773576
-58.639862,53.592963,1.772048
-58.576095,53.588226,1.752648
-58.513795,53.579946,1.733247
-58.451495,53.571666,1.694445
-58.389195,53.563386,1.773576
-58.326895,53.555106,1.773576
-58.264595,53.546826,1.773576
-58.202295,53.538546,1.773576
-58.138033,53.535003,1.773576
-58.072304,53.535003,1.772048
-58.008033,53.531482,1.752648
-57.945733,53.523202,1.733247
-57.883433,53.514922,1.713846
-57.821133,53.506642,1.694445
-57.758833,53.498362,1.773576
-57.696533,53.490082,1.773576
-57.634234,53.481802,1.773576
-57.570475,53.477043,1.773576
-57.504746,53.477043,1.773576
-57.439016,53.477043,1.772048
-57.374566,53.473954,1.752648
-57.312267,53.465674,1.733247
-57.249967,53.457394,1.713846
-57.187667,53.449114,1.694445
-57.125367,53.440834,1.773576
-57.063067,53.432554,1.773576
-57.000767,53.424274,1.773576
-56.937313,53.418780,1.773576
-56.874460,53.411837,1.772048
-56.812160,53.403557,1.752648
-56.749860,53.395277,1.733247
-56.687560,53.386997,1.752648
-56.626007,53.376915,1.772048
-56.567137,53.360355,1.773576
-56.508141,53.344098,1.773576
-56.446395,53.334481,1.773576
-56.384095,53.326201,1.713846
-56.321795,53.317921,1.733247
-56.259495,53.309641,1.752648
-56.198467,53.298292,1.772048
-56.136167,53.290012,1.773576
-56.073867,53.281732,1.772048
-56.011567,53.273452,1.733247
-55.949267,53.265172,1.752648
-55.886967,53.256892,1.772048
-55.825206,53.247312,1.791450
-55.764177,53.235963,1.772048
-55.701877,53.227683,1.752648
-55.639578,53.219403,1.731719
-55.577278,53.211123,1.772048
-55.514978,53.202843,1.773576
-55.454163,53.190980,1.772048
-55.394754,53.175719,1.752648
-55.332595,53.167099,1.731719
-55.270295,53.158819,1.712318
-55.207995,53.150539,1.772048
-55.147801,53.137176,1.752648
-55.088931,53.120616,1.731719
-55.028576,53.107640,1.712318
-54.966276,53.099360,1.772048
-54.903976,53.091080,1.772048
-54.841978,53.082073,1.752648
-54.782729,53.066426,1.731719
-54.721754,53.054949,1.712318
-54.659454,53.046669,1.692918
-54.597154,53.038389,1.772048
-54.535776,53.027883,1.752648
-54.476906,53.011323,1.731719
-54.417735,52.995490,1.712318
-54.355813,52.986297,1.692918
-54.293513,52.978017,1.772048
-54.232757,52.966012,1.752648
-54.173886,52.949452,1.733247
-54.114094,52.935118,1.713846
-54.051794,52.926838,1.694445
-53.989495,52.918558,1.772048
-53.929359,52.905053,1.752648
-53.870488,52.888493,1.731719
-53.810075,52.875659,1.712318
-53.747775,52.867379,1.791450
-53.685510,52.859015,1.772048
-53.625995,52.844012,1.752648
-53.567125,52.827452,1.731719
-53.506091,52.816116,1.712318
-53.443791,52.807836,1.791450
-53.382147,52.797973,1.772048
-53.323253,52.781471,1.752648
-53.264348,52.764995,1.731719
-53.202693,52.755158,1.712318
-53.140393,52.746878,1.791450
-53.079370,52.735516,1.772048
-53.020500,52.718956,1.752648
-52.960974,52.703979,1.731719
-52.898698,52.695641,1.712318
-52.836398,52.687361,1.791450
-52.775996,52.674500,1.772048
-52.717126,52.657940,1.752648
-52.656979,52.644462,1.731719
-52.594679,52.636182,1.791450
-52.532379,52.627902,1.772048
-52.472598,52.613542,1.752648
-52.413728,52.596982,1.731719
-52.352960,52.585003,1.712318
-52.290660,52.576723,1.791450
-52.228749,52.567504,1.772048
-52.169589,52.551645,1.752648
-52.110719,52.535085,1.731719
-52.049330,52.524605,1.712318
-51.987030,52.516325,1.791450
-51.925740,52.505607,1.772048
-51.866870,52.489047,1.752648
-51.807611,52.473426,1.731719
-51.745602,52.464445,1.712318
-51.683302,52.456165,1.791450
-51.622633,52.443947,1.772048
-51.563763,52.427387,1.752648
-51.503882,52.413266,1.731719
-51.441583,52.404986,1.712318
-51.379283,52.396706,1.772048
-51.319235,52.382989,1.752648
-51.260365,52.366429,1.731719
-51.199864,52.353806,1.712318
-51.137564,52.345526,1.791450
-51.075386,52.336951,1.772048
-51.015959,52.321736,1.752648
-50.957089,52.305176,1.731719
-50.895967,52.294052,1.712318
-50.833667,52.285772,1.791450
-50.772111,52.275697,1.772048
-50.713241,52.259137,1.752648
-50.654248,52.242873,1.731719
-50.592505,52.233248,1.712318
-50.530205,52.224968,1.791450
-50.469270,52.213394,1.772048
-50.410400,52.196834,1.752648
-50.350786,52.182069,1.731719
-50.288486,52.173789,1.712318
-50.226186,52.165509,1.791450
-50.165872,52.152436,1.772048
-50.107002,52.135876,1.752648
-50.046767,52.122610,1.712318
-49.984467,52.114330,1.791450
-49.922167,52.106050,1.772048
-49.862474,52.091478,1.752648
-49.803604,52.074918,1.731719
-49.742748,52.063151,1.712318
-49.680448,52.054871,1.791450
-49.618625,52.045440,1.772048
-49.559553,52.029369,1.752648
-49.500682,52.012809,1.731719
-49.439206,52.002541,1.712318
-49.376906,51.994261,1.791450
-49.315704,51.983330,1.772048
-49.256834,51.966770,1.752648
-49.197487,51.951362,1.731719
-49.135390,51.942592,1.712318
-49.073090,51.934312,1.791450
-49.012509,51.921883,1.772048
-48.953639,51.905323,1.752648
-48.893671,51.891413,1.731719
-48.831371,51.883133,1.791450
-48.769071,51.874853,1.772048
-48.709111,51.860925,1.752648
-48.650241,51.844365,1.731719
-48.589652,51.831954,1.712318
-48.527352,51.823674,1.791450
-48.465262,51.814887,1.772048
-48.405923,51.799459,1.752648
-48.347053,51.782899,1.731719
-48.285843,51.771988,1.712318
-48.223543,51.763708,1.773576
-48.162075,51.753421,1.772048
