#s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
62.5906151,-21.0471590,16.3363550,5.5965107,-0.0000358,8.4999677,-0.0000000
62.7905851,-20.8925110,16.2095797,5.5965036,-0.0000355,8.4999677,-0.0000000
62.9905551,-20.7378638,16.0828032,5.5964965,-0.0000352,8.4999677,-0.0000000
63.1905252,-20.5832175,15.9560257,5.5964895,-0.0000350,8.4999677,-0.0000000
63.3904952,-20.4285722,15.8292471,5.5964825,-0.0000348,8.4999677,-0.0000000
63.5904652,-20.2739277,15.7024674,5.5964756,-0.0000345,8.4999677,-0.0000000
63.7904352,-20.1192841,15.5756866,5.5964687,-0.0000343,8.4999677,-0.0000000
63.9904052,-19.9646413,15.4489048,5.5964618,-0.0000341,8.4999677,-0.0000000
64.1903752,-19.8099994,15.3221220,5.5964550,-0.0000340,8.4999677,-0.0000000
64.3903453,-19.6553584,15.1953380,5.5964483,-0.0000338,8.4999677,-0.0000000
64.5903153,-19.5007182,15.0685531,5.5964415,-0.0000336,8.4999677,-0.0000000
64.7902853,-19.3460789,14.9417671,5.5964348,-0.0000335,8.4999677,-0.0000000
64.9902553,-19.1914405,14.8149800,5.5964281,-0.0000333,8.4999677,-0.0000000
65.1902253,-19.0368029,14.6881920,5.5964215,-0.0000332,8.4999677,-0.0000000
65.3901953,-18.8821661,14.5614029,5.5964148,-0.0000331,8.4999677,-0.0000000
65.5901654,-18.7275301,14.4346127,5.5964082,-0.0000329,8.4999677,-0.0000000
65.7901354,-18.5728950,14.3078216,5.5964017,-0.0000328,8.4999677,-0.0000000
65.9901054,-18.4182608,14.1810294,5.5963951,-0.0000327,8.4999677,-0.0000000
66.1900754,-18.2636273,14.0542363,5.5963886,-0.0000326,8.4999677,-0.0000000
66.3900454,-18.1089947,13.9274421,5.5963821,-0.0000324,8.4999677,-0.0000000
66.5900154,-17.9543629,13.8006469,5.5963756,-0.0000323,8.4999677,-0.0000000
66.7899855,-17.7997319,13.6738508,5.5963692,-0.0000322,8.4999677,-0.0000000
66.9899555,-17.6451018,13.5470536,5.5963628,-0.0000320,8.4999677,-0.0000000
67.1899255,-17.4904724,13.4202554,5.5963564,-0.0000319,8.4999677,-0.0000000
67.3898955,-17.3358439,13.2934563,5.5963500,-0.0000317,8.4999677,-0.0000000
67.5898655,-17.1812161,13.1666562,5.5963437,-0.0000316,8.4999677,-0.0000000
67.7898355,-17.0265892,13.0398551,5.5963374,-0.0000315,8.4999677,-0.0000000
67.9898056,-16.8719630,12.9130530,5.5963311,-0.0000313,8.4999677,-0.0000000
68.1897756,-16.7173377,12.7862499,5.5963249,-0.0000312,8.4999677,-0.0000000
68.3897456,-16.5627131,12.6594459,5.5963186,-0.0000310,8.4999677,-0.0000000
68.5897156,-16.4080894,12.5326410,5.5963124,-0.0000309,8.4999677,-0.0000000
68.7896856,-16.2534664,12.4058350,5.5963063,-0.0000307,8.4999677,-0.0000000
68.9896556,-16.0988442,12.2790282,5.5963002,-0.0000306,8.4999677,-0.0000000
69.1896256,-15.9442227,12.1522203,5.5962941,-0.0000304,8.4999677,-0.0000000
69.3895957,-15.7896021,12.0254116,5.5962880,-0.0000303,8.4999677,-0.0000000
69.5895657,-15.6349822,11.8986019,5.5962819,-0.0000301,8.4999677,-0.0000000
69.7895357,-15.4803631,11.7717912,5.5962759,-0.0000300,8.4999677,-0.0000000
69.9895057,-15.3257447,11.6449797,5.5962699,-0.0000299,8.4999677,-0.0000000
70.1894757,-15.1711271,11.5181672,5.5962640,-0.0000297,8.4999677,-0.0000000
70.3894457,-15.0165102,11.3913538,5.5962580,-0.0000296,8.4999677,-0.0000000
70.5894158,-14.8618941,11.2645395,5.5962521,-0.0000295,8.4999677,-0.0000000
70.7893858,-14.7072788,11.1377242,5.5962462,-0.0000294,8.4999677,-0.0000000
70.9893558,-14.5526641,11.0109081,5.5962404,-0.0000293,8.4999677,-0.0000000
71.1893258,-14.3980503,10.8840911,5.5962345,-0.0000292,8.4999677,-0.0000000
71.3892958,-14.2434372,10.7572731,5.5962287,-0.0000292,8.4999677,-0.0000000
71.5892658,-14.0888248,10.6304542,5.5962228,-0.0000291,8.4999677,-0.0000000
71.7892359,-13.9342131,10.5036345,5.5962170,-0.0000290,8.4999677,-0.0000000
71.9892059,-13.7796022,10.3768138,5.5962112,-0.0000290,8.4999677,-0.0000000
72.1891759,-13.6249920,10.2499923,5.5962054,-0.0000289,8.4999677,-0.0000000
72.3891459,-13.4703826,10.1231698,5.5961996,-0.0000289,8.4999677,-0.0000000
72.5891159,-13.3157739,9.9963465,5.5961939,-0.0000289,8.4999677,-0.0000000
72.7890859,-13.1611659,9.8695223,5.5961881,-0.0000288,8.4999677,-0.0000000
72.9890560,-13.0065586,9.7426972,5.5961823,-0.0000288,8.4999677,-0.0000000
73.1890260,-12.8519521,9.6158711,5.5961766,-0.0000288,8.4999677,-0.0000000
73.3889960,-12.6973463,9.4890442,5.5961708,-0.0000288,8.4999677,-0.0000000
73.5889660,-12.5427413,9.3622164,5.5961650,-0.0000288,8.4999677,-0.0000000
73.7889360,-12.3881370,9.2353877,5.5961593,-0.0000288,8.4999677,-0.0000000
73.9889060,-12.2335334,9.1085582,5.5961535,-0.0000288,8.4999677,-0.0000000
74.1888761,-12.0789305,8.9817277,5.5961477,-0.0000288,8.4999677,-0.0000000
74.3888461,-11.9243284,8.8548963,5.5961420,-0.0000289,8.4999677,-0.0000000
74.5888161,-11.7697270,8.7280641,5.5961362,-0.0000289,8.4999677,-0.0000000
74.7887861,-11.6151263,8.6012309,5.5961304,-0.0000289,8.4999677,-0.0000000
74.9887561,-11.4605264,8.4743969,5.5961246,-0.0000289,8.4999677,-0.0000000
75.1887261,-11.3059272,8.3475619,5.5961188,-0.0000290,8.4999677,-0.0000000
75.3886962,-11.1513287,8.2207261,5.5961131,-0.0000290,8.4999677,-0.0000000
75.5886662,-10.9967310,8.0938894,5.5961072,-0.0000290,8.4999677,-0.0000000
75.7886362,-10.8421340,7.9670518,5.5961014,-0.0000291,8.4999677,-0.0000000
75.9886062,-10.6875377,7.8402132,5.5960956,-0.0000291,8.4999677,-0.0000000
76.1885762,-10.5329422,7.7133738,5.5960898,-0.0000291,8.4999677,-0.0000000
76.3885462,-10.3783474,7.5865335,5.5960840,-0.0000291,8.4999677,-0.0000000
76.5885163,-10.2237534,7.4596922,5.5960781,-0.0000292,8.4999677,-0.0000000
76.7884863,-10.0691601,7.3328501,5.5960723,-0.0000292,8.4999677,-0.0000000
76.9884563,-9.9145675,7.2060071,5.5960665,-0.0000292,8.4999677,-0.0000000
77.1884263,-9.7599757,7.0791631,5.5960606,-0.0000292,8.4999677,-0.0000000
77.3883963,-9.6053846,6.9523183,5.5960548,-0.0000292,8.4999677,-0.0000000
77.5883663,-9.4507943,6.8254726,5.5960489,-0.0000292,8.4999676,-0.0000000
77.7883364,-9.2962047,6.6986259,5.5960431,-0.0000292,8.4999676,-0.0000000
77.9883064,-9.1416159,6.5717784,5.5960372,-0.0000292,8.4999676,-0.0000000
78.1882764,-8.9870277,6.4449299,5.5960314,-0.0000292,8.4999676,-0.0000000
78.3882464,-8.8324404,6.3180806,5.5960256,-0.0000291,8.4999676,-0.0000000
78.5882164,-8.6778537,6.1912303,5.5960197,-0.0000291,8.4999676,-0.0000000
78.7881864,-8.5232678,6.0643791,5.5960139,-0.0000290,8.4999676,-0.0000000
78.9881564,-8.3686827,5.9375271,5.5960081,-0.0000290,8.4999676,-0.0000000
79.1881265,-8.2140983,5.8106741,5.5960023,-0.0000289,8.4999676,-0.0000000
79.3880965,-8.0595146,5.6838203,5.5959966,-0.0000288,8.4999676,-0.0000000
79.5880665,-7.9049316,5.5569656,5.5959908,-0.0000287,8.4999676,-0.0000000
79.7880365,-7.7503494,5.4301099,5.5959851,-0.0000286,8.4999676,-0.0000000
79.9880065,-7.5957679,5.3032534,5.5959794,-0.0000285,8.4999676,-0.0000000
80.1879765,-7.4411871,5.1763960,5.5959737,-0.0000284,8.4999676,-0.0000000
80.3879466,-7.2866070,5.0495378,5.5959680,-0.0000283,8.4999676,-0.0000000
80.5879166,-7.1320277,4.9226786,5.5959624,-0.0000282,8.4999676,-0.0000000
80.7878866,-6.9774491,4.7958186,5.5959568,-0.0000280,8.4999676,-0.0000000
80.9878566,-6.8228711,4.6689578,5.5959512,-0.0000279,8.4999676,-0.0000000
81.1878266,-6.6682939,4.5420960,5.5959456,-0.0000278,8.4999676,-0.0000000
81.3877966,-6.5137174,4.4152334,5.5959401,-0.0000277,8.4999676,-0.0000000
81.5877667,-6.3591416,4.2883700,5.5959345,-0.0000276,8.4999676,-0.0000000
81.7877367,-6.2045665,4.1615057,5.5959290,-0.0000275,8.4999676,-0.0000000
81.9877067,-6.0499921,4.0346405,5.5959235,-0.0000274,8.4999676,-0.0000000
82.1876767,-5.8954184,3.9077745,5.5959181,-0.0000273,8.4999676,-0.0000000
82.3876467,-5.7408454,3.7809077,5.5959126,-0.0000272,8.4999676,-0.0000000
82.5876167,-5.5862731,3.6540400,5.5959072,-0.0000272,8.4999676,-0.0000000
82.7875868,-5.4317014,3.5271715,5.5959017,-0.0000271,8.4999676,-0.0000000
82.9875568,-5.2771305,3.4003021,5.5958963,-0.0000271,8.4999676,-0.0000000
83.1875268,-5.1225602,3.2734319,5.5958909,-0.0000270,8.4999676,-0.0000000
83.3874968,-4.9679906,3.1465608,5.5958855,-0.0000270,8.4999676,-0.0000000
83.5874668,-4.8134217,3.0196890,5.5958801,-0.0000270,8.4999676,-0.0000000
83.7874368,-4.6588535,2.8928163,5.5958747,-0.0000271,8.4999676,-0.0000000
83.9874069,-4.5042860,2.7659427,5.5958693,-0.0000271,8.4999676,-0.0000000
84.1873769,-4.3497192,2.6390683,5.5958639,-0.0000273,8.4999676,-0.0000000
84.3873469,-4.1951530,2.5121931,5.5958584,-0.0000274,8.4999676,-0.0000000
84.5873169,-4.0405876,2.3853170,5.5958529,-0.0000276,8.4999676,-0.0000000
84.7872869,-3.8860229,2.2584401,5.5958473,-0.0000279,8.4999676,-0.0000000
84.9872569,-3.7314588,2.1315623,5.5958417,-0.0000282,8.4999676,-0.0000000
85.1872270,-3.5768955,2.0046837,5.5958360,-0.0000286,8.4999676,-0.0000000
85.3871970,-3.4223329,1.8778041,5.5958303,-0.0000291,8.4999676,-0.0000000
85.5871670,-3.2677711,1.7509237,5.5958244,-0.0000297,8.4999676,-0.0000000
85.7871370,-3.1132100,1.6240423,5.5958184,-0.0000303,8.4999676,-0.0000000
85.9871070,-2.9586496,1.4971600,5.5958123,-0.0000311,8.4999676,-0.0000000
86.1870770,-2.8040901,1.3702767,5.5958060,-0.0000319,8.4999676,-0.0000000
86.3870471,-2.6495314,1.2433925,5.5957995,-0.0000329,8.4999676,-0.0000000
86.5870171,-2.4949735,1.1165072,5.5957928,-0.0000339,8.4999676,-0.0000000
86.7869871,-2.3404164,0.9896209,5.5957859,-0.0000349,8.4999676,-0.0000000
86.9869571,-2.1858603,0.8627335,5.5957788,-0.0000361,8.4999676,-0.0000000
87.1869271,-2.0313051,0.7358450,5.5957715,-0.0000373,8.4999676,-0.0000000
87.3868971,-1.8767508,0.6089554,5.5957639,-0.0000384,8.4999676,-0.0000000
87.5868672,-1.7221975,0.4820645,5.5957561,-0.0000396,8.4999676,-0.0000000
87.7868372,-1.5676452,0.3551724,5.5957481,-0.0000407,8.4999676,-0.0000000
87.9868072,-1.4130939,0.2282791,5.5957399,-0.0000416,8.4999676,-0.0000000
88.1867772,-1.2585437,0.1013845,5.5957314,-0.0000424,8.4999676,-0.0000000
88.3867472,-1.1039945,-0.0255114,5.5957229,-0.0000430,8.4999676,-0.0000000
88.5867172,-0.9494465,-0.1524087,5.5957143,-0.0000432,8.4999676,-0.0000000
88.7866872,-0.7948995,-0.2793073,5.5957056,-0.0000431,8.4999676,-0.0000000
88.9866573,-0.6403537,-0.4062072,5.5956971,-0.0000424,8.4999676,-0.0000000
89.1866273,-0.4858089,-0.5331084,5.5956887,-0.0000411,8.4999676,-0.0000000
89.3865973,-0.3312651,-0.6600109,5.5956807,-0.0000391,8.4999676,-0.0000000
89.5865673,-0.1767224,-0.7869146,5.5956731,-0.0000362,8.4999676,-0.0000000
89.7865373,-0.0221805,-0.9138194,5.5956662,-0.0000323,8.4999676,-0.0000000
89.9865073,0.1323605,-1.0407253,5.5956602,-0.0000274,8.4999676,-0.0000000
90.1864774,0.2869008,-1.1676319,5.5956554,-0.0000211,8.4999676,-0.0000000
90.3864474,0.4414406,-1.2945392,5.5956519,-0.0000135,8.4999676,-0.0000000
90.5864174,0.5959800,-1.4214470,5.5956500,-0.0000044,8.4999676,-0.0000000
90.7863874,0.7505194,-1.5483548,5.5956502,0.0000064,8.4999676,-0.0000000
90.9863574,0.9050589,-1.6752625,5.5956527,0.0000189,8.4999676,-0.0000000
91.1863274,1.0595989,-1.8021696,5.5956578,0.0000332,8.4999676,-0.0000000
91.3862975,1.2141397,-1.9290756,5.5956661,0.0000494,8.4999676,-0.0000000
91.5862675,1.3686818,-2.0559801,5.5956777,0.0000675,8.4999676,-0.0000000
91.7862375,1.5232256,-2.1828826,5.5956932,0.0000875,8.4999676,-0.0000000
91.9862075,1.6777716,-2.3097823,5.5957128,0.0001092,8.4999676,-0.0000000
92.1861775,1.8323204,-2.4366786,5.5957369,0.0001325,8.4999676,-0.0000000
92.3861475,1.9868725,-2.5635709,5.5957659,0.0001572,8.4999676,-0.0000000
92.5861176,2.1414287,-2.6904583,5.5957998,0.0001828,8.4999676,-0.0000000
92.7860876,2.2959895,-2.8173400,5.5958390,0.0002090,8.4999676,-0.0000000
92.9860576,2.4505556,-2.9442153,5.5958834,0.0002352,8.4999676,-0.0000000
93.1860276,2.6051276,-3.0710833,5.5959330,0.0002606,8.4999676,-0.0000000
93.3859976,2.7597063,-3.1979432,5.5959876,0.0002843,8.4999676,-0.0000000
93.5859676,2.9142922,-3.3247944,5.5960466,0.0003054,8.4999676,-0.0000000
93.7859377,3.0688858,-3.4516361,5.5961095,0.0003227,8.4999676,-0.0000000
93.9859077,3.2234876,-3.5784679,5.5961754,0.0003346,8.4999676,-0.0000000
94.1858777,3.3780978,-3.7052893,5.5962430,0.0003397,8.4999676,-0.0000000
94.3858477,3.5327167,-3.8321003,5.5963108,0.0003362,8.4999676,-0.0000000
94.5858177,3.6873441,-3.9589008,5.5963769,0.0003220,8.4999676,-0.0000000
94.7857877,3.8419796,-4.0856914,5.5964390,0.0002951,8.4999676,-0.0000000
94.9857578,3.9966227,-4.2124729,5.5964942,0.0002531,8.4999676,-0.0000000
95.1857278,4.1512721,-4.3392466,5.5965393,0.0001935,8.4999676,-0.0000000
95.3856978,4.3059264,-4.4660144,5.5965706,0.0001138,8.4999676,-0.0000000
95.5856678,4.4605835,-4.5927787,5.5965837,0.0000112,8.4999676,-0.0000000
95.7856378,4.6152409,-4.7195426,5.5965738,-0.0001168,8.4999676,-0.0000000
95.9856078,4.7698954,-4.8463102,5.5965355,-0.0002729,8.4999676,-0.0000000
96.1855779,4.9245428,-4.9730863,5.5964631,-0.0004596,8.4999676,-0.0000000
96.3855479,5.0791786,-5.0998766,5.5963501,-0.0006790,8.4999676,-0.0000000
96.5855179,5.2337972,-5.2266880,5.5961897,-0.0009331,8.4999676,-0.0000000
96.7854879,5.3883920,-5.3535283,5.5959750,-0.0012232,8.4999676,0.0000000
96.9854579,5.5429558,-5.4804065,5.5956987,-0.0015500,8.4999676,0.0000000
97.1854279,5.6974801,-5.6073326,5.5953533,-0.0019134,8.4999676,0.0000000
97.3853980,5.8519559,-5.7343179,5.5949316,-0.0023121,8.4999676,0.0000000
97.5853680,6.0063729,-5.8613746,5.5944269,-0.0027438,8.4999676,0.0000000
97.7853380,6.1607202,-5.9885161,5.5938328,-0.0032045,8.4999676,0.0000000
97.9853080,6.3149859,-6.1157564,5.5931440,-0.0036885,8.4999676,0.0000001
98.1852780,6.4691577,-6.2431106,5.5923567,-0.0041882,8.4999676,0.0000001
98.3852480,6.6232228,-6.3705938,5.5914687,-0.0046937,8.4999676,0.0000001
98.5852180,6.7771681,-6.4982216,5.5904798,-0.0051922,8.4999676,0.0000001
98.7851881,6.9309808,-6.6260091,5.5893931,-0.0056691,8.4999676,0.0000001
98.9851581,7.0846488,-6.7539710,5.5882146,-0.0061035,8.4999676,0.0000001
99.1851281,7.2381601,-6.8821198,5.5869550,-0.0064816,8.4999676,0.0000001
99.3850981,7.3915061,-7.0104682,5.5856275,-0.0067534,8.4999677,0.0000002
99.5850681,7.5446781,-7.1390230,5.5842526,-0.0070789,8.4999677,0.0000005
99.7850381,7.6976573,-7.2677857,5.5827949,-0.0073963,8.4999677,0.0000009
99.9850082,7.8504441,-7.3967715,5.5813270,-0.0070646,8.4999677,0.0000013
100.1849782,8.0030605,-7.5259822,5.5799903,-0.0063865,8.4999677,0.0000013
100.3849482,8.1555143,-7.6553900,5.5787693,-0.0057396,8.4999678,0.0000012
100.5849182,8.3078180,-7.7849707,5.5777118,-0.0047563,8.4999678,0.0000010
100.7848882,8.4599995,-7.9146963,5.5768847,-0.0034166,8.4999678,0.0000008
100.9848582,8.6120923,-8.0445250,5.5763660,-0.0016608,8.4999678,0.0000006
101.1848283,8.7641426,-8.1744037,5.5762434,0.0005567,8.4999678,0.0000006
101.3847983,8.9162077,-8.3042647,5.5766140,0.0032834,8.4999678,0.0000007
101.5847683,9.0683587,-8.4340252,5.5775840,0.0065619,8.4999679,0.0000010
101.7847383,9.2206805,-8.5635851,5.5792677,0.0104291,8.4999679,0.0000018
101.9847083,9.3732729,-8.6928264,5.5817859,0.0149130,8.4999679,0.0000032
102.1846783,9.5262507,-8.8216112,5.5852640,0.0200299,8.4999680,0.0000057
102.3846484,9.6797440,-8.9497814,5.5898289,0.0257784,8.4999681,0.0000096
102.5846184,9.8338966,-9.0771578,5.5956054,0.0321356,8.4999684,0.0000151
102.7845884,9.9888654,-9.2035402,5.6027108,0.0390481,8.4999687,0.0000225
102.9845584,10.1448168,-9.3287078,5.6112485,0.0464529,8.4999692,0.0000315
103.1845284,10.3019248,-9.4524206,5.6213153,0.0543393,8.4999700,0.0000392
103.3844984,10.4603682,-9.5744180,5.6330044,0.0625733,8.4999709,0.0000393
103.5844685,10.6203256,-9.6944233,5.6463378,0.0707117,8.4999718,0.0000279
103.7844385,10.7819630,-9.8121556,5.6612616,0.0784567,8.4999725,0.0000048
103.9844085,10.9454267,-9.9273389,5.6776820,0.0856457,8.4999726,-0.0000280
104.1843785,11.1108378,-10.0397082,5.6954640,0.0920685,8.4999719,-0.0000671
104.3843485,11.2782885,-10.1490163,5.7144431,0.0976287,8.4999704,-0.0001064
104.5843185,11.4478400,-10.2550383,5.7344424,0.1022947,8.4999679,-0.0001366
104.7842886,11.6195238,-10.3575742,5.7552859,0.1060999,8.4999646,-0.0001470
104.9842586,11.7933440,-10.4564492,5.7768088,0.1091197,8.4999612,-0.0001295
105.1842286,11.9692787,-10.5515118,5.7988644,0.1114529,8.4999581,-0.0000771
105.3841986,12.1472680,-10.6426240,5.8213227,0.1131714,8.4999563,-0.0000120
105.5841686,12.3272715,-10.7296876,5.8440810,0.1144371,8.4999560,0.0000384
105.7841386,12.5092191,-10.8126114,5.8670579,0.1153502,8.4999569,0.0001489
105.9841087,12.6930301,-10.8913180,5.8901878,0.1159588,8.4999605,0.0011403
106.1840787,12.8786179,-10.9657433,5.9134159,0.1163384,8.4999873,-0.0166096
106.3840487,13.0658828,-11.0358322,5.9366728,0.1161276,8.4995965,-0.0699660
106.5840187,13.2547368,-11.1015553,5.9599195,0.1167316,8.4979503,-0.1314972
106.7839887,13.4450949,-11.1628586,5.9833783,0.1178214,8.4948554,-0.1876481
106.9839587,13.6368528,-11.2196613,6.0070525,0.1188317,8.4904370,-0.2355670
107.1839288,13.8299080,-11.2718906,6.0309178,0.1197636,8.4848870,-0.2699916
107.3838988,14.0241588,-11.3194801,6.0549690,0.1206871,8.4785215,-0.2822198
107.5838688,14.2194984,-11.3623659,6.0791959,0.1214250,8.4718626,-0.2576712
107.7838388,14.4158154,-11.4004947,6.1035297,0.1220017,8.4657783,-0.1709371
107.9838088,14.6129969,-11.4338201,6.1280017,0.1218861,8.4617397,-0.5925914
108.1837788,14.8109210,-11.4623437,6.1519861,0.1180559,8.4477238,-3.3931661
108.3837488,15.0094500,-11.4861847,6.1752442,0.1152863,8.3670170,-3.4306841
108.5837189,15.2084681,-11.5054121,6.1986095,0.1184919,8.2846186,-3.4092850
108.7836889,15.4078824,-11.5199212,6.2226058,0.1216530,8.2019142,-3.3861018
108.9836589,15.6075930,-11.5295758,6.2472743,0.1252231,8.1189383,-3.3701490
109.1836289,15.8074922,-11.5342311,6.2726429,0.1286596,8.0355026,-3.3618007
109.3835989,16.0074622,-11.5337461,0.0155032,0.1319741,7.9514013,-3.3593995
109.5835689,16.2073744,-11.5279875,0.0421969,0.1350910,7.8664620,-3.3609416
109.7835390,16.4070873,-11.5168323,0.0694979,0.1379682,7.7805558,-3.3644461
109.9835090,16.6064450,-11.5001709,0.0973543,0.1405495,7.6935995,-3.3679600
110.1834790,16.8052754,-11.4779112,0.1257006,0.1427785,7.6055566,-3.3694460
110.3834490,17.0033881,-11.4499833,0.1544573,0.1446017,7.5164429,-3.3666065
110.5834190,17.2005751,-11.4163437,0.1835317,0.1459825,7.4263365,-3.3566533
110.7833890,17.3966144,-11.3769795,0.2128247,0.1469186,7.3353946,-3.3360322
110.9833591,17.5912793,-11.3319079,0.2422440,0.1474727,7.2438802,-3.3000954
111.1833291,17.7843642,-11.2811672,0.2717290,0.1478037,7.1521997,-3.2355341
111.3832991,17.9764509,-11.2245649,0.3014142,0.1487067,7.0611572,-3.1387926
111.5832691,18.1665114,-11.1623544,0.3313033,0.1506727,6.9717008,-3.0113338
111.7832391,18.3544009,-11.0945265,0.3616708,0.1532994,6.8847846,-2.6105510
111.9832091,18.5402494,-11.0208793,0.3932782,0.1638604,6.8085384,-0.7111956
112.1831792,18.7235777,-10.9411904,0.4271024,0.1728443,6.7876181,-0.7146952
112.3831492,18.9040476,-10.8552049,0.4625380,0.1827452,6.7665297,-0.7126713
112.5831192,19.0810519,-10.7628258,0.4996225,0.1873858,6.7454354,-0.6886390
112.7830892,19.2545921,-10.6638033,0.5376021,0.1928736,6.7249895,-0.6533200
112.9830592,19.4244319,-10.5580109,0.5767242,0.1976764,6.7055347,-0.6118153
113.1830292,19.5900889,-10.4454984,0.6166109,0.2005358,6.6872645,-0.5630743
113.3829993,19.7507683,-10.3266890,0.6568249,0.2018294,6.6704055,-0.5171117
113.5829693,19.9065322,-10.2014980,0.6972069,0.2021676,6.6548851,-0.4730208
113.7829393,20.0571828,-10.0700542,0.7376224,0.2019245,6.6406563,-0.4305251
113.9829093,20.2024414,-9.9325989,0.7779667,0.2013418,6.6276792,-0.3899611
114.1828793,20.3420638,-9.7893878,0.8181772,0.2005594,6.6159029,-0.3505941
114.3828493,20.4758333,-9.6406851,0.8582214,0.1997203,6.6052975,-0.3117565
114.5828194,20.6035540,-9.4867587,0.8980993,0.1989593,6.5958525,-0.2729542
114.7827894,20.7250440,-9.3278775,0.9378334,0.1983492,6.5875720,-0.2336922
114.9827594,20.8401307,-9.1643101,0.9774575,0.1979286,6.5804743,-0.1935888
115.1827294,20.9486483,-8.9963254,1.0170114,0.1977197,6.5745888,-0.1523663
115.3826994,21.0504353,-8.8241930,1.0565381,0.1977325,6.5699529,-0.1098279
115.5826694,21.1453335,-8.6481846,1.0960809,0.1979664,6.5666092,-0.0648482
115.7826395,21.2331956,-8.4685581,1.1356847,0.1983674,6.5646341,-0.0176470
115.9826095,21.3138797,-8.2855637,1.1753904,0.1988908,6.5640965,0.0310362
116.1825795,21.3872311,-8.0994903,1.2152240,0.1995336,6.5650420,0.0825688
116.3825495,21.4531060,-7.9106240,1.2552037,0.2002330,6.5675565,0.1373370
116.5825195,21.5113684,-7.7192605,1.2953311,0.2008976,6.5717368,0.1956712
116.7824895,21.5618944,-7.5257097,1.3355850,0.2014071,6.5776882,0.2578072
116.9824596,21.6045779,-7.3302990,1.3759130,0.2016051,6.5855212,0.3238387
117.1824296,21.6393388,-7.1333783,1.4162215,0.2012776,6.5953473,0.3936612
117.3823996,21.6661354,-6.9353250,1.4563626,0.2001607,6.6072722,0.4669231
117.5823696,21.6849797,-6.7365420,1.4961158,0.1978767,6.6213886,0.5545945
117.7823396,21.6959899,-6.5365340,1.5353488,0.1935551,6.6381166,0.6347397
117.9823096,21.6992437,-6.3364268,1.5735588,0.1885624,6.6572104,0.7174217
118.1822796,21.6949601,-6.1368370,1.6108382,0.1841893,6.6787256,0.8068643
118.3822497,21.6833706,-5.9374352,1.6464277,0.1717561,6.7028407,0.8957440
118.5822197,21.6648854,-5.7384123,1.6802306,0.1670729,6.7295109,0.9779750
118.7821897,21.6397577,-5.5400476,1.7132756,0.1639853,6.7585093,1.0719165
118.9821597,21.6081449,-5.3426814,1.7459277,0.1628306,6.7901510,1.1714113
119.1821297,21.5701425,-5.1465448,1.7784106,0.1623452,6.8245619,1.2741798
119.3820997,21.5257480,-4.9515217,1.8107999,0.1614657,6.8617957,1.3912558
119.5820698,21.4750247,-4.7578251,1.8429732,0.1597629,6.9022213,1.5445959
119.7820398,21.4182860,-4.5663223,1.8746074,0.1568099,6.9468270,1.6992573
119.9820098,21.3555499,-4.3765969,1.9055485,0.1526073,6.9955704,1.8641256
120.1819798,21.2870191,-4.1887661,1.9355610,0.1473307,7.0486555,2.0347319
120.3819498,21.2129593,-4.0029710,1.9644417,0.1412419,7.1061463,2.2043054
120.5819198,21.1336670,-3.8193111,1.9920488,0.1346429,7.1679080,2.3668121
120.7818899,21.0494536,-3.6378456,2.0183047,0.1278233,7.2336359,2.5178449
120.9818599,20.9606315,-3.4585991,2.0431894,0.1210247,7.3029087,2.6547285
121.1818299,20.8675041,-3.2815692,2.0667272,0.1144304,7.3752428,2.7760149
121.3817999,20.7703591,-3.1067331,2.0889749,0.1081753,7.4501306,2.8821864
121.5817699,20.6694896,-2.9340987,2.1100081,0.1023574,7.5270943,2.9679798
121.7817399,20.5650999,-2.7635529,2.1299354,0.0970858,7.6055350,3.0349021
121.9817100,20.4574125,-2.5950585,2.1488739,0.0924491,7.6849165,3.0805331
122.1816800,20.3466233,-2.4285801,2.1669589,0.0885404,7.7646616,3.1015982
122.3816500,20.2328998,-2.2640891,2.1843468,0.0854673,7.8441330,3.0940563
122.5816200,20.1163783,-2.1015680,2.2012132,0.0833212,7.9226170,3.0533397
122.7815900,19.9971619,-1.9410154,2.2177592,0.0822481,7.9993133,2.9748372
122.9815600,19.8753191,-1.7824507,2.2341915,0.0821840,8.0733369,2.8537168
123.1815301,19.7508824,-1.6259172,2.2507590,0.0835818,8.1437144,2.6880603
123.3815001,19.6238472,-1.4714814,2.2675863,0.0847997,8.2094548,2.4837816
123.5814701,19.4942018,-1.3192257,2.2848341,0.0878214,8.2697347,2.2464333
123.7814401,19.3618923,-1.1692826,2.3029625,0.0935838,8.3238783,1.9860941
123.9814101,19.2268090,-1.0218394,2.3221354,0.0981126,8.3714556,1.7173561
124.1813801,19.0888609,-0.8770750,2.3421861,0.1024206,8.4123783,1.4552649
124.3813502,18.9479801,-0.7351649,2.3630491,0.1062108,8.4469004,1.2120314
124.5813202,18.8041198,-0.5962775,2.3846209,0.1095120,8.4755452,0.9947255
124.7812902,18.6572578,-0.4605690,2.4067402,0.1116531,8.4989821,0.0413184
124.9812602,18.5074007,-0.3281753,2.4293192,0.1141764,8.4999542,0.0002462
125.1812302,18.3545582,-0.1992394,2.4524480,0.1171434,8.4999600,0.0001524
125.3812002,18.1987401,-0.0739151,2.4760971,0.1193453,8.4999636,0.0001433
