#x_m,y_m
-0.873445672604479,0.7027721006547836
-0.9543356726044792,0.7836621006547801
-1.0352256726044793,0.7836621006547801
-1.1161156726044794,0.8645521006547909
-1.1970056726044795,0.9454421006547875
-1.2778956726044797,0.9454421006547875
-1.3587856726044798,1.026332100654784
-1.43967567260448,1.1072221006547807
-1.52056567260448,1.1881121006547914
-1.6014556726044802,1.269002100654788
-1.6823456726044803,1.3498921006547846
-1.763235672604477,1.4307821006547812
-1.844125672604477,1.4307821006547812
-1.9250156726044771,1.511672100654792
-2.0059056726044773,1.5925621006547885
-2.0867956726044774,1.5925621006547885
-2.1676856726044775,1.6734521006547851
-2.2485756726044777,1.7543421006547817
-2.329465672604478,1.8352321006547925
-2.410355672604478,1.8352321006547925
-2.491245672604478,1.916122100654789
-2.572135672604478,1.9970121006547856
-2.6530256726044783,1.9970121006547856
-2.7339156726044784,2.077902100654782
-2.8148056726044786,2.158792100654793
-2.8956956726044787,2.2396821006547896
-2.976585672604479,2.320572100654786
-3.057475672604479,2.4014621006547827
-3.138365672604479,2.4823521006547935
-3.219255672604479,2.4823521006547935
-3.3001456726044793,2.56324210065479
-3.3810356726044795,2.56324210065479
-3.4619256726044796,2.6441321006547867
-3.5428156726044797,2.7250221006547832
-3.62370567260448,2.805912100654794
-3.70459567260448,2.8868021006547906
-3.78548567260448,2.967692100654787
-3.8663756726044802,2.967692100654787
-3.9472656726044804,3.0485821006547837
-4.028155672604477,3.1294721006547803
-4.109045672604477,3.1294721006547803
-4.189935672604477,3.210362100654791
-4.270825672604477,3.2912521006547877
-4.3517156726044774,3.2912521006547877
-4.432605672604478,3.3721421006547843
-4.513495672604478,3.453032100654781
-4.594385672604478,3.5339221006547916
-4.675275672604478,3.5339221006547916
-4.756165672604478,3.614812100654788
-4.837055672604478,3.6957021006547848
-4.917945672604478,3.7765921006547813
-4.9988356726044785,3.857482100654792
-5.079725672604479,3.9383721006547887
-5.160615672604479,3.9383721006547887
-5.241505672604479,4.019262100654785
-5.322395672604479,4.100152100654782
-5.403285672604479,4.100152100654782
-5.484175672604479,4.181042100654793
-5.565065672604479,4.261932100654789
-5.6459556726044795,4.342822100654786
-5.72684567260448,4.342822100654786
-5.807735672604478,4.423712100654782
-5.888625672604478,4.504602100654793
-5.969515672604478,4.58549210065479
-6.050405672604478,4.666382100654786
-6.1312956726044785,4.747272100654783
-6.212185672604479,4.828162100654794
-6.293075672604479,4.828162100654794
-6.373965672604479,4.90905210065479
-6.454855672604479,4.90905210065479
-6.535745672604479,4.989942100654787
-6.616635672604479,5.070832100654783
-6.697525672604479,5.15172210065478
-6.7784156726044795,5.15172210065478
-6.85930567260448,5.232612100654791
-6.940195672604478,5.313502100654787
-7.021085672604478,5.394392100654784
-7.101975672604478,5.4752821006547805
-7.182865672604478,5.556172100654791
-7.2637556726044785,5.637062100654788
-7.344645672604479,5.637062100654788
-7.425535672604479,5.637062100654788
-7.506425672604479,5.717952100654784
-7.587315672604479,5.798842100654781
-7.668205672604479,5.879732100654792
-7.749095672604479,5.960622100654788
-7.829985672604479,5.960622100654788
-7.9108756726044795,6.041512100654785
-7.99176567260448,6.1224021006547815
-8.072655672604478,6.203292100654792
-8.153545672604478,6.203292100654792
-8.234435672604478,6.284182100654789
-8.315325672604478,6.3650721006547855
-8.396215672604479,6.445962100654782
-8.396215672604479,6.526852100654793
-8.396215672604479,6.607742100654789
-8.477105672604479,6.688632100654786
-8.477105672604479,6.7695221006547825
-8.477105672604479,6.850412100654793
-8.557995672604479,6.93130210065479
-8.557995672604479,7.0121921006547865
-8.557995672604479,7.093082100654783
-8.557995672604479,7.173972100654794
-8.557995672604479,7.25486210065479
-8.557995672604479,7.335752100654787
-8.477105672604479,7.416642100654784
-8.477105672604479,7.49753210065478
-8.477105672604479,7.578422100654791
-8.477105672604479,7.6593121006547875
-8.396215672604479,7.740202100654784
-8.396215672604479,7.821092100654781
-8.396215672604479,7.9019821006547915
-8.315325672604478,7.982872100654788
-8.315325672604478,8.063762100654785
-8.234435672604478,8.144652100654781
-8.153545672604478,8.144652100654781
-8.072655672604478,8.225542100654792
-8.072655672604478,8.306432100654789
-7.99176567260448,8.387322100654785
-7.9108756726044795,8.468212100654782
-7.829985672604479,8.549102100654792
-7.749095672604479,8.629992100654789
-7.668205672604479,8.710882100654786
-7.587315672604479,8.710882100654786
-7.506425672604479,8.791772100654782
-7.425535672604479,8.872662100654793
-7.344645672604479,8.872662100654793
-7.2637556726044785,8.95355210065479
-7.182865672604478,8.95355210065479
-7.101975672604478,8.95355210065479
-7.021085672604478,9.034442100654786
-6.940195672604478,9.115332100654783
-6.85930567260448,9.115332100654783
-6.7784156726044795,9.115332100654783
-6.697525672604479,9.196222100654794
-6.616635672604479,9.196222100654794
-6.535745672604479,9.27711210065479
-6.454855672604479,9.27711210065479
-6.373965672604479,9.358002100654787
-6.293075672604479,9.358002100654787
-6.212185672604479,9.438892100654783
-6.1312956726044785,9.438892100654783
-6.050405672604478,9.519782100654794
-5.969515672604478,9.519782100654794
-5.888625672604478,9.60067210065479
-5.807735672604478,9.60067210065479
-5.72684567260448,9.60067210065479
-5.6459556726044795,9.681562100654787
-5.565065672604479,9.681562100654787
-5.484175672604479,9.762452100654784
-5.403285672604479,9.762452100654784
-5.322395672604479,9.84334210065478
-5.241505672604479,9.84334210065478
-5.160615672604479,9.84334210065478
-5.079725672604479,9.924232100654791
-4.9988356726044785,9.924232100654791
-4.917945672604478,10.005122100654788
-4.837055672604478,10.005122100654788
-4.756165672604478,10.086012100654784
-4.675275672604478,10.086012100654784
-4.594385672604478,10.16690210065478
-4.513495672604478,10.16690210065478
-4.432605672604478,10.247792100654792
-4.3517156726044774,10.247792100654792
-4.270825672604477,10.247792100654792
-4.189935672604477,10.328682100654788
-4.109045672604477,10.328682100654788
-4.028155672604477,10.409572100654785
-3.9472656726044804,10.409572100654785
-3.8663756726044802,10.490462100654781
-3.78548567260448,10.490462100654781
-3.70459567260448,10.490462100654781
-3.62370567260448,10.571352100654792
-3.5428156726044797,10.571352100654792
-3.4619256726044796,10.652242100654789
-3.3810356726044795,10.652242100654789
-3.3001456726044793,10.733132100654785
-3.219255672604479,10.733132100654785
-3.138365672604479,10.814022100654782
-3.057475672604479,10.814022100654782
-2.976585672604479,10.894912100654793
-2.8956956726044787,10.894912100654793
-2.8148056726044786,10.97580210065479
-2.7339156726044784,10.97580210065479
-2.6530256726044783,10.97580210065479
-2.572135672604478,11.056692100654786
-2.491245672604478,11.056692100654786
-2.410355672604478,11.137582100654782
-2.329465672604478,11.137582100654782
-2.2485756726044777,11.218472100654793
-2.1676856726044775,11.218472100654793
-2.0867956726044774,11.29936210065479
-2.0059056726044773,11.29936210065479
-1.9250156726044771,11.29936210065479
-1.844125672604477,11.380252100654786
-1.763235672604477,11.380252100654786
-1.6823456726044803,11.461142100654783
-1.6014556726044802,11.461142100654783
-1.52056567260448,11.542032100654794
-1.43967567260448,11.542032100654794
-1.3587856726044798,11.62292210065479
-1.2778956726044797,11.62292210065479
-1.1970056726044795,11.703812100654787
-1.1161156726044794,11.703812100654787
-1.0352256726044793,11.703812100654787
-0.9543356726044792,11.784702100654783
-0.873445672604479,11.784702100654783
-0.7925556726044789,11.865592100654794
-0.7116656726044788,11.865592100654794
-0.6307756726044786,11.94648210065479
-0.5498856726044785,11.94648210065479
-0.4689956726044784,12.027372100654787
-0.38810567260447826,12.027372100654787
-0.30721567260447813,12.108262100654784
-0.226325672604478,12.108262100654784
-0.14543567260447787,12.108262100654784
-0.06454567260447774,12.18915210065478
0.016344327395522384,12.18915210065478
0.09723432739552251,12.270042100654791
0.17812432739552264,12.270042100654791
0.25901432739552277,12.350932100654788
0.3399043273955229,12.350932100654788
0.420794327395523,12.431822100654784
0.5016843273955232,12.431822100654784
0.5825743273955233,12.512712100654781
0.6634643273955199,12.512712100654781
0.74435432739552,12.512712100654781
0.8252443273955201,12.593602100654792
0.9061343273955202,12.593602100654792
0.9870243273955204,12.674492100654788
1.0679143273955205,12.674492100654788
1.1488043273955206,12.755382100654785
1.2296943273955208,12.755382100654785
1.3105843273955209,12.836272100654782
1.391474327395521,12.836272100654782
1.4723643273955211,12.836272100654782
1.5532543273955213,12.917162100654792
1.6341443273955214,12.917162100654792
1.7150343273955215,12.998052100654789
1.7959243273955217,12.998052100654789
1.8768143273955218,13.078942100654785
1.957704327395522,13.078942100654785
2.038594327395522,13.159832100654782
2.119484327395522,13.159832100654782
2.2003743273955223,13.240722100654793
2.2812643273955224,13.240722100654793
2.3621543273955226,13.240722100654793
2.4430443273955227,13.32161210065479
2.523934327395523,13.32161210065479
2.604824327395523,13.402502100654786
2.685714327395523,13.402502100654786
2.766604327395523,13.483392100654783
2.8474943273955233,13.483392100654783
2.92838432739552,13.564282100654793
3.00927432739552,13.564282100654793
3.09016432739552,13.64517210065479
3.1710543273955203,13.64517210065479
3.2519443273955204,13.64517210065479
3.3328343273955205,13.726062100654786
3.4137243273955207,13.726062100654786
3.494614327395521,13.806952100654783
3.575504327395521,13.806952100654783
3.656394327395521,13.887842100654794
3.737284327395521,13.887842100654794
3.8181743273955213,13.96873210065479
3.8990643273955214,13.96873210065479
3.9799543273955216,14.049622100654787
4.060844327395522,14.049622100654787
4.141734327395522,14.049622100654787
4.222624327395522,14.130512100654784
4.303514327395522,14.130512100654784
4.384404327395522,14.211402100654794
4.465294327395522,14.211402100654794
4.5461843273955225,14.292292100654791
4.627074327395523,14.292292100654791
4.707964327395523,14.292292100654791
4.788854327395523,14.373182100654788
4.869744327395523,14.373182100654788
4.950634327395523,14.454072100654784
5.031524327395523,14.454072100654784
5.112414327395523,14.53496210065478
5.1933043273955235,14.53496210065478
5.27419432739552,14.615852100654791
5.35508432739552,14.615852100654791
5.43597432739552,14.696742100654788
5.5168643273955205,14.696742100654788
5.597754327395521,14.777632100654785
5.678644327395521,14.777632100654785
5.759534327395521,14.777632100654785
5.840424327395521,14.858522100654781
5.921314327395521,14.858522100654781
6.002204327395521,14.939412100654792
6.083094327395521,14.939412100654792
6.1639843273955215,15.020302100654789
6.244874327395522,15.020302100654789
6.325764327395522,15.101192100654785
6.406654327395522,15.101192100654785
6.487544327395522,15.182082100654782
6.568434327395522,15.182082100654782
6.649324327395522,15.262972100654792
6.730214327395522,15.262972100654792
6.8111043273955225,15.262972100654792
6.891994327395523,15.343862100654789
6.972884327395523,15.343862100654789
7.053774327395523,15.424752100654786
7.134664327395523,15.424752100654786
7.215554327395523,15.505642100654782
7.296444327395523,15.505642100654782
7.377334327395523,15.586532100654793
7.4582243273955235,15.586532100654793
7.53911432739552,15.66742210065479
7.62000432739552,15.66742210065479
7.70089432739552,15.748312100654786
7.7817843273955205,15.748312100654786
7.862674327395521,15.748312100654786
7.943564327395521,15.829202100654783
8.024454327395521,15.829202100654783
8.105344327395521,15.910092100654794
8.186234327395521,15.910092100654794
8.267124327395521,15.99098210065479
8.348014327395521,15.99098210065479
8.428904327395522,16.071872100654787
8.509794327395522,16.071872100654787
8.590684327395522,16.071872100654787
8.671574327395522,16.152762100654783
8.752464327395522,16.152762100654783
8.833354327395522,16.233652100654794
8.914244327395522,16.233652100654794
8.995134327395522,16.31454210065479
9.076024327395523,16.31454210065479
9.156914327395523,16.31454210065479
9.237804327395523,16.395432100654787
9.318694327395523,16.395432100654787
9.399584327395523,16.395432100654787
9.480474327395523,16.476322100654784
9.561364327395523,16.476322100654784
9.642254327395523,16.476322100654784
9.723144327395524,16.557212100654795
9.80403432739552,16.557212100654795
9.88492432739552,16.557212100654795
9.96581432739552,16.557212100654795
10.04670432739552,16.557212100654795
10.12759432739552,16.557212100654795
10.20848432739552,16.63810210065479
10.289374327395521,16.63810210065479
10.370264327395521,16.63810210065479
10.451154327395521,16.63810210065479
10.532044327395521,16.63810210065479
10.612934327395521,16.63810210065479
10.693824327395522,16.63810210065479
10.774714327395522,16.63810210065479
10.855604327395525,16.63810210065479
10.936494327395522,16.718992100654788
11.017384327395519,16.718992100654788
11.098274327395522,16.718992100654788
11.179164327395519,16.718992100654788
11.260054327395522,16.63810210065479
11.340944327395519,16.63810210065479
11.421834327395523,16.63810210065479
11.50272432739552,16.63810210065479
11.583614327395523,16.63810210065479
11.66450432739552,16.63810210065479
11.745394327395523,16.63810210065479
11.82628432739552,16.63810210065479
11.907174327395524,16.557212100654795
11.98806432739552,16.557212100654795
12.068954327395524,16.557212100654795
12.14984432739552,16.557212100654795
12.230734327395524,16.557212100654795
12.31162432739552,16.476322100654784
12.392514327395524,16.476322100654784
12.47340432739552,16.395432100654787
12.554294327395525,16.395432100654787
12.635184327395521,16.31454210065479
12.716074327395525,16.31454210065479
12.796964327395521,16.233652100654794
12.877854327395525,16.152762100654783
12.958744327395522,16.152762100654783
13.039634327395525,16.071872100654787
13.120524327395522,15.99098210065479
13.201414327395526,15.99098210065479
13.282304327395522,15.910092100654794
13.363194327395519,15.829202100654783
13.363194327395519,15.748312100654786
13.444084327395522,15.66742210065479
13.524974327395519,15.66742210065479
13.605864327395523,15.586532100654793
13.605864327395523,15.505642100654782
13.68675432739552,15.424752100654786
13.767644327395523,15.343862100654789
13.84853432739552,15.262972100654792
13.84853432739552,15.182082100654782
13.929424327395523,15.101192100654785
14.01031432739552,15.020302100654789
14.091204327395523,15.020302100654789
14.17209432739552,14.939412100654792
14.252984327395524,14.858522100654781
14.252984327395524,14.777632100654785
14.33387432739552,14.696742100654788
14.33387432739552,14.615852100654791
14.414764327395524,14.53496210065478
14.49565432739552,14.53496210065478
14.576544327395524,14.454072100654784
14.576544327395524,14.373182100654788
14.65743432739552,14.292292100654791
14.738324327395524,14.211402100654794
14.738324327395524,14.130512100654784
14.819214327395521,14.049622100654787
14.900104327395525,14.049622100654787
14.980994327395521,13.96873210065479
15.061884327395525,13.887842100654794
15.061884327395525,13.806952100654783
15.142774327395522,13.726062100654786
15.142774327395522,13.64517210065479
15.223664327395525,13.564282100654793
15.304554327395522,13.564282100654793
15.385444327395525,13.483392100654783
15.385444327395525,13.402502100654786
15.466334327395522,13.32161210065479
15.547224327395526,13.240722100654793
15.628114327395522,13.159832100654782
15.709004327395519,13.078942100654785
15.709004327395519,12.998052100654789
15.789894327395523,12.917162100654792
15.87078432739552,12.836272100654782
15.951674327395523,12.755382100654785
15.951674327395523,12.674492100654788
16.03256432739552,12.593602100654792
16.03256432739552,12.512712100654781
16.113454327395523,12.431822100654784
16.19434432739552,12.350932100654788
16.275234327395523,12.270042100654791
16.35612432739552,12.18915210065478
16.437014327395524,12.108262100654784
16.437014327395524,12.027372100654787
16.51790432739552,11.94648210065479
16.598794327395524,11.865592100654794
