#x_m,y_m,w_tr
3.454687,-26.713841,2.056155
3.508150,-26.724404,2.107734
3.560339,-26.738042,2.107470
3.612253,-26.752342,2.056155
3.663790,-26.767555,2.039402
3.715159,-26.783173,2.107734
3.767073,-26.797473,2.090980
3.818988,-26.811773,2.056155
3.870357,-26.827392,2.107470
3.921998,-26.842353,2.107470
3.973912,-26.856653,2.056155
4.025281,-26.872271,2.090980
4.077032,-26.886967,2.107734
4.128947,-26.901267,2.090980
4.180861,-26.915567,2.056155
4.232230,-26.931185,2.107470
4.284145,-26.945485,2.107470
4.336060,-26.959785,2.056155
4.387428,-26.975404,2.090980
4.439343,-26.989704,2.107734
4.491258,-27.004004,2.090980
4.541592,-27.022119,2.056155
4.591905,-27.040286,2.107470
4.643820,-27.054586,2.056155
4.695735,-27.068886,2.039402
4.747103,-27.084504,2.107734
4.799018,-27.098804,2.090980
4.850933,-27.113104,2.056155
4.902301,-27.128723,2.107470
4.954216,-27.143023,2.107470
5.006131,-27.157323,2.056155
5.057903,-27.171967,2.039402
5.109272,-27.187585,2.107470
5.161186,-27.201885,2.056155
5.212848,-27.216795,2.039402
5.264217,-27.232414,2.107470
5.316132,-27.246714,2.090980
5.367684,-27.261890,2.056155
5.416958,-27.282564,2.107470
5.468474,-27.297828,2.107470
5.520388,-27.312128,2.056155
5.571757,-27.327746,2.090980
5.623383,-27.342744,2.107734
5.675297,-27.357044,2.090980
5.726666,-27.372662,2.056155
5.778402,-27.387394,2.107470
5.830317,-27.401694,2.107470
5.881212,-27.418454,2.056155
5.930964,-27.437976,2.090980
5.982879,-27.452276,2.107470
6.034794,-27.466576,2.056155
6.086162,-27.482194,2.056155
6.138077,-27.496494,2.107470
6.189992,-27.510794,2.090980
6.241360,-27.526413,2.056155
6.293275,-27.540713,2.107470
6.345190,-27.555013,2.056155
6.395429,-27.573358,2.090980
6.445837,-27.591295,2.107470
6.497752,-27.605595,2.056155
6.547881,-27.624206,2.056155
6.598400,-27.641877,2.107470
6.650314,-27.656177,2.090980
6.700333,-27.675053,2.056155
6.750962,-27.692459,2.107470
6.802877,-27.706759,2.107470
6.852786,-27.725901,2.056155
6.903524,-27.743040,2.090980
6.955439,-27.757340,2.107470
7.005238,-27.776749,2.039402
7.056087,-27.793622,2.056155
7.108001,-27.807922,2.107470
7.157690,-27.827597,2.039402
7.208649,-27.844204,2.056155
7.260564,-27.858504,2.107470
7.310142,-27.878445,2.039402
7.361211,-27.894786,2.056155
7.413099,-27.909150,2.056155
7.462568,-27.929356,2.056155
7.513747,-27.945432,2.107470
7.565525,-27.960062,2.056155
7.614883,-27.980534,2.056155
7.666173,-27.996343,2.107470
7.715746,-28.016295,2.056155
7.764726,-28.037681,2.056155
7.816095,-28.053300,2.056155
7.865558,-28.073517,2.056155
7.914648,-28.094637,2.056155
7.963922,-28.115312,2.039402
8.012875,-28.136762,2.056155
8.062150,-28.157436,2.056155
8.111103,-28.178886,2.056155
8.158283,-28.204616,2.056155
8.206726,-28.227299,2.056155
8.254091,-28.252583,2.056155
8.302317,-28.275787,2.039402
8.349898,-28.300550,2.056155
8.397909,-28.324274,2.039402
8.446862,-28.345724,2.056155
8.496137,-28.366399,2.056155
8.545090,-28.387849,2.039402
8.594364,-28.408523,2.056155
8.643317,-28.429973,2.039402
8.692592,-28.450647,2.056155
8.741545,-28.472097,2.056155
8.789662,-28.495565,2.056155
8.837137,-28.520585,2.056155
8.885470,-28.543531,2.056155
8.932728,-28.569073,2.056155
8.981277,-28.591498,2.056155
9.028457,-28.617229,2.056155
9.077222,-28.639133,2.056155
9.124402,-28.664864,2.056155
9.173355,-28.686314,2.039402
9.220536,-28.712044,2.056155
9.269489,-28.733494,2.039402
9.316669,-28.759224,2.056155
9.365485,-28.781006,2.039402
9.414626,-28.802001,2.056155
9.463901,-28.822675,2.039402
9.512854,-28.844125,2.056155
9.562128,-28.864800,2.039402
9.611081,-28.886250,2.056155
9.660356,-28.906924,2.039402
9.709309,-28.928374,2.056155
9.756622,-28.953784,2.039402
9.804900,-28.976862,2.056155
9.852429,-29.001751,2.039402
9.900492,-29.025349,2.056155
9.948237,-29.049717,2.039402
9.996084,-29.073837,2.039402
10.044044,-29.097684,2.056155
10.091676,-29.122325,2.039402
10.139851,-29.145651,2.056155
10.187267,-29.170812,2.039402
10.235659,-29.193618,2.056155
10.282859,-29.219300,2.039402
10.331466,-29.241585,2.056155
10.378647,-29.267315,2.039402
10.427470,-29.289079,2.056155
10.474650,-29.314809,2.039402
10.523603,-29.336259,2.056155
10.570783,-29.361990,2.039402
10.619736,-29.383440,2.056155
10.666916,-29.409170,2.039402
10.715674,-29.431093,2.056155
10.762854,-29.456823,2.039402
10.810034,-29.482553,2.056155
10.856026,-29.511153,2.039402
10.903206,-29.536883,2.056155
10.949197,-29.565483,2.039402
10.996378,-29.591213,2.039402
11.042369,-29.619813,2.056155
11.089549,-29.645544,2.039402
11.136902,-29.670857,2.056155
11.185855,-29.692307,2.039666
11.235130,-29.712981,2.056155
11.283800,-29.735114,2.056155
11.330980,-29.760844,2.039666
11.379866,-29.782456,2.056155
11.427046,-29.808187,2.039402
11.475999,-29.829637,2.056155
11.522681,-29.856570,2.039402
11.569497,-29.883180,2.056155
11.616677,-29.908910,2.039402
11.663857,-29.934640,2.056155
11.709916,-29.963078,2.039402
11.758395,-29.985674,2.056155
11.805723,-30.011045,2.039402
11.852904,-30.036775,2.056155
11.898895,-30.065375,2.056155
11.946075,-30.091106,2.039402
11.993581,-30.116050,2.056155
12.041883,-30.139073,2.039666
12.087874,-30.167673,2.039666
12.135490,-30.192351,2.056155
12.184764,-30.213025,2.039402
12.233498,-30.235006,2.056155
12.280678,-30.260737,2.039402
12.329627,-30.282197,2.056155
12.376807,-30.307927,2.039402
12.423877,-30.333922,2.056155
12.469869,-30.362522,2.039402
12.514955,-30.393308,2.056155
12.561166,-30.421377,2.039402
12.608346,-30.447107,2.056155
12.654342,-30.475697,2.039666
12.701522,-30.501427,2.039666
12.749396,-30.525482,2.039666
12.798350,-30.546932,2.056155
12.847624,-30.567606,2.039402
12.895773,-30.590998,2.056155
12.943216,-30.616094,2.039402
12.991580,-30.638965,2.056155
13.038761,-30.664695,2.039402
13.085247,-30.692101,2.056155
13.131238,-30.720701,2.039402
13.178418,-30.746431,2.056155
13.225599,-30.772161,2.039402
13.272516,-30.798525,2.056155
13.319096,-30.825705,2.023176
13.366276,-30.851435,2.039666
13.414735,-30.874079,1.988351
13.462084,-30.899402,2.039402
13.507170,-30.930188,2.056155
13.552777,-30.959716,2.039402
13.599957,-30.985446,2.039402
13.645948,-31.014046,2.056155
13.693129,-31.039776,2.039402
13.739120,-31.068376,2.056155
13.786300,-31.094107,2.039402
13.833481,-31.119837,2.056155
13.882234,-31.141769,2.039666
13.929414,-31.167499,2.056155
13.978367,-31.188949,2.056155
14.025548,-31.214679,2.039666
14.074501,-31.236129,2.056155
14.121681,-31.261859,2.039402
14.168861,-31.287590,2.056155
14.215052,-31.315708,2.039402
14.262232,-31.341438,2.056155
14.308224,-31.370038,2.039402
14.356619,-31.392834,2.056155
14.404031,-31.418005,2.039402
14.451212,-31.443735,2.039402
14.498850,-31.468359,2.056155
14.547803,-31.489809,2.039666
14.597077,-31.510484,2.039666
14.645462,-31.533305,2.056155
14.691454,-31.561905,2.039402
14.738634,-31.587636,2.056155
14.785814,-31.613366,2.039402
14.832536,-31.640202,2.056155
14.878528,-31.668802,2.039402
14.925629,-31.694723,2.056155
14.972809,-31.720453,2.039402
15.019963,-31.746247,2.056155
15.066307,-31.773996,2.039402
15.113487,-31.799727,2.056155
15.161709,-31.822941,2.023176
15.209294,-31.847693,2.039666
15.255286,-31.876293,1.988351
