#s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
223.9680409,-14.0954171,-7.3984730,0.5262405,-0.0303119,8.4999671,-0.0000009
224.1680123,-13.9221953,-7.2985592,0.5201020,-0.0310518,8.4999671,-0.0000031
224.3679838,-13.7483565,-7.1997225,0.5138324,-0.0316054,8.4999670,-0.0000056
224.5679553,-13.5738967,-7.1019859,0.5074775,-0.0318902,8.4999669,-0.0000045
224.7679267,-13.3988175,-7.0053629,0.5010987,-0.0318333,8.4999668,0.0000007
224.9678982,-13.2231271,-6.9098553,0.4947698,-0.0313880,8.4999668,0.0000021
225.1678697,-13.0468411,-6.8154514,0.4885692,-0.0305590,8.4999668,0.0000021
225.3678411,-12.8699820,-6.7221254,0.4825698,-0.0293877,8.4999669,0.0000020
225.5678126,-12.6925777,-6.6298396,0.4768345,-0.0279309,8.4999669,0.0000018
225.7677841,-12.5146611,-6.5385453,0.4714137,-0.0262556,8.4999670,0.0000015
225.9677555,-12.3362677,-6.4481859,0.4663442,-0.0244290,8.4999670,0.0000012
226.1677270,-12.1574352,-6.3586987,0.4616498,-0.0225137,8.4999670,0.0000010
226.3676985,-11.9782017,-6.2700174,0.4573424,-0.0205642,8.4999671,0.0000007
226.5676699,-11.7986049,-6.1820739,0.4534241,-0.0186265,8.4999671,0.0000008
226.7676414,-11.6186817,-6.0948002,0.4498886,-0.0167378,8.4999671,0.0000009
226.9676129,-11.4384672,-6.0081297,0.4467229,-0.0149287,8.4999671,0.0000008
227.1675843,-11.2579945,-5.9219980,0.4439085,-0.0132247,8.4999671,0.0000007
227.3675558,-11.0772944,-5.8363446,0.4414223,-0.0116463,8.4999671,0.0000006
227.5675273,-10.8963950,-5.7511131,0.4392374,-0.0102084,8.4999672,0.0000006
227.7674987,-10.7153232,-5.6662526,0.4373249,-0.0089223,8.4999672,0.0000005
227.9674702,-10.5341001,-5.5817164,0.4356543,-0.0077910,8.4999672,0.0000005
228.1674416,-10.3527450,-5.4974634,0.4341945,-0.0068138,8.4999672,0.0000005
228.3674131,-10.1712749,-5.4134583,0.4329154,-0.0059862,8.4999672,0.0000005
228.5673846,-9.9897039,-5.3296712,0.4317876,-0.0053002,8.4999672,0.0000005
228.7673560,-9.8080438,-5.2460773,0.4307840,-0.0047445,8.4999672,0.0000006
228.9673275,-9.6263041,-5.1626563,0.4298798,-0.0043058,8.4999673,0.0000006
229.1672990,-9.4444923,-5.0793922,0.4290531,-0.0039687,8.4999673,0.0000006
229.3672704,-9.2626143,-4.9962729,0.4282852,-0.0037168,8.4999673,0.0000006
229.5672419,-9.0806743,-4.9132890,0.4275607,-0.0035334,8.4999673,0.0000006
229.7672134,-8.8986756,-4.8304339,0.4268676,-0.0034016,8.4999673,0.0000006
229.9671848,-8.7166204,-4.7477028,0.4261972,-0.0033059,8.4999673,0.0000007
230.1671563,-8.5345104,-4.6650921,0.4255435,-0.0032329,8.4999673,0.0000007
230.3671278,-8.3523470,-4.5825992,0.4249031,-0.0031725,8.4999674,0.0000006
230.5670992,-8.1701312,-4.5002219,0.4242742,-0.0031170,8.4999674,0.0000007
230.7670707,-7.9878640,-4.4179582,0.4236565,-0.0030606,8.4999674,0.0000007
230.9670422,-7.8055465,-4.3358060,0.4230506,-0.0029991,8.4999674,0.0000007
231.1670136,-7.6231797,-4.2537630,0.4224577,-0.0029296,8.4999674,0.0000006
231.3669851,-7.4407649,-4.1718269,0.4218797,-0.0028503,8.4999674,0.0000006
231.5669566,-7.2583034,-4.0899947,0.4213187,-0.0027596,8.4999674,0.0000006
231.7669280,-7.0757967,-4.0082631,0.4207770,-0.0026568,8.4999675,0.0000006
231.9668995,-6.8932467,-3.9266285,0.4202572,-0.0025413,8.4999675,0.0000006
232.1668709,-6.7106552,-3.8450865,0.4197617,-0.0024129,8.4999675,0.0000006
232.3668424,-6.5280244,-3.7636326,0.4192932,-0.0022716,8.4999675,0.0000006
232.5668139,-6.3453566,-3.6822616,0.4188542,-0.0021185,8.4999675,0.0000006
232.7667853,-6.1626544,-3.6009680,0.4184469,-0.0019554,8.4999675,0.0000006
232.9667568,-5.9799205,-3.5197457,0.4180729,-0.0017851,8.4999675,0.0000006
233.1667283,-5.7971576,-3.4385887,0.4177333,-0.0016106,8.4999676,0.0000006
233.3666997,-5.6143685,-3.3574905,0.4174289,-0.0014348,8.4999676,0.0000006
233.5666712,-5.4315562,-3.2764448,0.4171594,-0.0012606,8.4999676,0.0000006
233.7666427,-5.2487235,-3.1954452,0.4169243,-0.0010904,8.4999676,0.0000006
233.9666141,-5.0658732,-3.1144855,0.4167227,-0.0009262,8.4999676,0.0000006
234.1665856,-4.8830079,-3.0335598,0.4165532,-0.0007696,8.4999676,0.0000005
234.3665571,-4.7001301,-2.9526622,0.4164141,-0.0006221,8.4999676,0.0000005
234.5665285,-4.5172423,-2.8717875,0.4163034,-0.0004846,8.4999677,0.0000005
234.7665000,-4.3343468,-2.7909307,0.4162192,-0.0003580,8.4999677,0.0000005
234.9664715,-4.1514457,-2.7100870,0.4161591,-0.0002429,8.4999677,0.0000005
235.1664429,-3.9685405,-2.6292523,0.4161209,-0.0001396,8.4999677,0.0000005
235.3664144,-3.7856330,-2.5484228,0.4161021,-0.0000486,8.4999677,0.0000005
235.5663859,-3.6027246,-2.4675951,0.4161003,0.0000300,8.4999677,0.0000005
235.7663573,-3.4198166,-2.3867663,0.4161129,0.0000957,8.4999677,0.0000005
235.9663288,-3.2369101,-2.3059341,0.4161374,0.0001484,8.4999677,0.0000005
236.1663002,-3.0540059,-2.2250965,0.4161710,0.0001876,8.4999677,0.0000005
236.3662717,-2.8711047,-2.1442521,0.4162111,0.0002128,8.4999678,0.0000005
236.5662432,-2.6882069,-2.0634000,0.4162549,0.0002237,8.4999678,0.0000005
236.7662146,-2.5053126,-1.9825397,0.4162993,0.0002195,8.4999678,0.0000005
236.9661861,-2.3224218,-1.9016715,0.4163414,0.0001996,8.4999678,0.0000005
237.1661576,-2.1395342,-1.8207960,0.4163778,0.0001631,8.4999678,0.0000004
237.3661290,-1.9566491,-1.7399147,0.4164052,0.0001091,8.4999678,0.0000004
237.5661005,-1.7737658,-1.6590294,0.4164200,0.0000369,8.4999678,0.0000004
237.7660720,-1.5908830,-1.5781428,0.4164185,-0.0000548,8.4999678,0.0000005
237.9660434,-1.4079993,-1.4972584,0.4163967,-0.0001659,8.4999678,0.0000005
238.1660149,-1.2251130,-1.4163801,0.4163503,-0.0003012,8.4999679,0.0000005
238.3659864,-1.0422214,-1.3355127,0.4162755,-0.0004481,8.4999679,0.0000004
238.5659578,-0.8593236,-1.2546623,0.4161670,-0.0006453,8.4999679,0.0000003
238.7659293,-0.6764139,-1.1738338,0.4160363,-0.0006206,8.4999679,-0.0000000
238.9659008,-0.4934883,-1.0930269,0.4158956,-0.0008416,8.4999679,-0.0000003
239.1658722,-0.3105514,-1.0122524,0.4156875,-0.0012663,8.4999679,-0.0000005
239.3658437,-0.1275991,-0.9315256,0.4154025,-0.0015487,8.4999679,-0.0000006
239.5658152,0.0553783,-0.8508556,0.4150663,-0.0018205,8.4999678,-0.0000006
239.7657866,0.2383852,-0.7702521,0.4146740,-0.0021040,8.4999678,-0.0000006
239.9657581,0.4214259,-0.6897258,0.4142241,-0.0023971,8.4999678,-0.0000006
240.1657296,0.6045052,-0.6092872,0.4137149,-0.0026967,8.4999678,-0.0000005
240.3657010,0.7876278,-0.5289474,0.4131455,-0.0029984,8.4999678,-0.0000005
240.5656725,0.9707986,-0.4487173,0.4125160,-0.0032969,8.4999678,-0.0000005
240.7656439,1.1540221,-0.3686081,0.4118277,-0.0035857,8.4999678,-0.0000006
240.9656154,1.3373031,-0.2886301,0.4110832,-0.0038565,8.4999678,-0.0000006
241.1655869,1.5206455,-0.2087935,0.4102872,-0.0040999,8.4999677,-0.0000006
241.3655583,1.7040534,-0.1291071,0.4094462,-0.0043049,8.4999677,-0.0000006
241.5655298,1.8875297,-0.0495784,0.4085689,-0.0044599,8.4999677,-0.0000007
241.7655013,2.0710767,0.0297868,0.4076668,-0.0045528,8.4999677,-0.0000008
241.9654727,2.2546959,0.1089851,0.4067532,-0.0045725,8.4999677,-0.0000007
242.1654442,2.4383872,0.1880158,0.4058437,-0.0045104,8.4999677,-0.0000006
242.3654157,2.6221497,0.2668810,0.4049552,-0.0043623,8.4999676,-0.0000006
242.5653871,2.8059808,0.3455862,0.4041048,-0.0041312,8.4999676,-0.0000006
242.7653586,2.9898767,0.4241397,0.4033081,-0.0038261,8.4999676,-0.0000006
242.9653301,3.1738326,0.5025527,0.4025789,-0.0034589,8.4999676,-0.0000007
243.1653015,3.3578426,0.5808386,0.4019281,-0.0030437,8.4999676,-0.0000007
243.3652730,3.5419001,0.6590127,0.4013639,-0.0025953,8.4999676,-0.0000007
243.5652445,3.7259982,0.7370912,0.4008914,-0.0021283,8.4999676,-0.0000007
243.7652159,3.9101295,0.8150914,0.4005129,-0.0016569,8.4999675,-0.0000007
243.9651874,4.0942866,0.8930306,0.4002279,-0.0011947,8.4999675,-0.0000007
244.1651589,4.2784624,0.9709256,0.4000333,-0.0007546,8.4999675,-0.0000008
244.3651303,4.4626500,1.0487927,0.3999232,-0.0003492,8.4999675,-0.0000008
244.5651018,4.6468432,1.1266467,0.3998897,0.0000097,8.4999675,-0.0000008
244.7650732,4.8310363,1.2045008,0.3999220,0.0003101,8.4999675,-0.0000008
244.9650447,5.0152248,1.2823660,0.4000075,0.0005405,8.4999674,-0.0000008
245.1650162,5.1994051,1.3602507,0.4001309,0.0006891,8.4999674,-0.0000008
245.3649876,5.3835749,1.4381602,0.4002745,0.0007441,8.4999674,-0.0000008
245.5649591,5.5677335,1.5160967,0.4004186,0.0006937,8.4999674,-0.0000008
245.7649306,5.7518816,1.5940580,0.4005407,0.0005259,8.4999674,-0.0000008
245.9649020,5.9360221,1.6720380,0.4006162,0.0002272,8.4999673,-0.0000008
246.1648735,6.1201593,1.7500255,0.4006179,-0.0002135,8.4999673,-0.0000008
246.3648450,6.3043001,1.8280043,0.4005164,-0.0008073,8.4999673,-0.0000008
246.5648164,6.4884537,1.9059523,0.4002800,-0.0015647,8.4999673,-0.0000008
246.7647879,6.6726320,1.9838418,0.3998752,-0.0024953,8.4999673,-0.0000007
246.9647594,6.8568494,2.0616385,0.3992663,-0.0036069,8.4999672,-0.0000007
247.1647308,7.0411231,2.1393013,0.3984167,-0.0049050,8.4999672,-0.0000006
247.3647023,7.2254732,2.2167824,0.3972888,-0.0063924,8.4999672,-0.0000004
247.5646738,7.4099224,2.2940269,0.3958448,-0.0080679,8.4999672,-0.0000002
247.7646452,7.5944963,2.3709730,0.3940475,-0.0099263,8.4999672,-0.0000000
247.9646167,7.7792228,2.4475517,0.3918614,-0.0119568,8.4999672,0.0000002
248.1645882,7.9641320,2.5236879,0.3892534,-0.0141431,8.4999672,0.0000005
248.3645596,8.1492560,2.5993003,0.3861948,-0.0164618,8.4999672,0.0000007
248.5645311,8.3346280,2.6743024,0.3826619,-0.0188823,8.4999672,0.0000009
248.7645025,8.5202820,2.7486038,0.3786379,-0.0213666,8.4999673,0.0000009
248.9644740,8.7062516,2.8221112,0.3741148,-0.0238686,8.4999673,0.0000005
249.1644455,8.8925700,2.8947302,0.3690937,-0.0263351,8.4999673,-0.0000005
249.3644169,9.0792678,2.9663671,0.3635886,-0.0287036,8.4999673,-0.0000024
249.5643884,9.2663741,3.0369319,0.3576243,-0.0308813,8.4999672,-0.0000054
249.7643599,9.4539167,3.1063427,0.3512615,-0.0327510,8.4999671,-0.0000076
249.9643313,9.6419111,3.1745242,0.3445269,-0.0345434,8.4999669,-0.0000045
250.1643028,9.8303688,3.2414056,0.3374702,-0.0359603,8.4999668,0.0000004
250.3642743,10.0193023,3.3069314,0.3301714,-0.0369793,8.4999668,0.0000007
250.5642457,10.2087151,3.3710593,0.3227009,-0.0376839,8.4999668,0.0000008
250.7642172,10.3986054,3.4337587,0.3151180,-0.0381106,8.4999669,0.0000008
250.9641887,10.5889679,3.4950100,0.3074738,-0.0383054,8.4999669,0.0000007
251.1641601,10.7797939,3.5548018,0.2998100,-0.0383118,8.4999669,0.0000003
251.3641316,10.9710723,3.6131303,0.2921608,-0.0381648,8.4999669,-0.0000002
251.5641031,11.1627902,3.6699977,0.2845542,-0.0378870,8.4999669,-0.0000009
251.7640745,11.3549335,3.7254113,0.2770153,-0.0374876,8.4999669,-0.0000020
251.9640460,11.5474867,3.7793832,0.2695686,-0.0369618,8.4999668,-0.0000034
252.1640175,11.7404336,3.8319309,0.2622408,-0.0362922,8.4999667,-0.0000053
252.3639889,11.9337568,3.8830772,0.2550633,-0.0354526,8.4999666,-0.0000073
252.5639604,12.1274376,3.9328522,0.2480729,-0.0344146,8.4999664,-0.0000074
252.7639318,12.3214563,3.9812936,0.2413116,-0.0331581,8.4999663,-0.0000027
252.9639033,12.5157917,4.0284479,0.2348240,-0.0316800,8.4999662,0.0000011
253.1638748,12.7104217,4.0743705,0.2286522,-0.0300133,8.4999662,0.0000005
253.3638462,12.9053234,4.1191244,0.2228272,-0.0282321,8.4999662,0.0000002
253.5638177,13.1004743,4.1627772,0.2173626,-0.0264327,8.4999663,-0.0000003
253.7637892,13.2958527,4.2053977,0.2122515,-0.0247249,8.4999662,-0.0000007
253.9637606,13.4914388,4.2470511,0.2074638,-0.0232255,8.4999662,-0.0000011
254.1637321,13.6872155,4.2877950,0.2029463,-0.0220510,8.4999662,-0.0000014
254.3637036,13.8831693,4.3276744,0.1986225,-0.0213134,8.4999662,-0.0000016
254.5636750,14.0792905,4.3667171,0.1943943,-0.0211183,8.4999661,-0.0000017
254.7636465,14.2755741,4.4049298,0.1901430,-0.0215626,8.4999661,-0.0000016
254.9636180,14.4720201,4.4422944,0.1857317,-0.0227322,8.4999660,-0.0000009
255.1635894,14.6686334,4.4787637,0.1810075,-0.0246994,8.4999660,0.0000004
255.3635609,14.8654241,4.5142594,0.1758046,-0.0275193,8.4999660,0.0000028
255.5635324,15.0624071,4.5486693,0.1699484,-0.0312248,8.4999661,0.0000066
255.7635038,15.2596011,4.5818458,0.1632602,-0.0358212,8.4999663,0.0000121
255.9634753,15.4570278,4.6136061,0.1555643,-0.0412777,8.4999665,0.0000197
256.1634468,15.6547100,4.6437325,0.1466947,-0.0475272,8.4999670,0.0000289
256.3634182,15.8526696,4.6719758,0.1365036,-0.0544617,8.4999677,0.0000394
256.5633897,16.0509262,4.6980573,0.1248438,-0.0621996,8.4999686,0.0000430
256.7633612,16.2495036,4.7216706,0.1116019,-0.0702320,8.4999696,0.0000326
256.9633326,16.4483916,4.7424938,0.0967724,-0.0780562,8.4999704,0.0000081
257.1633041,16.6475788,4.7602114,0.0804085,-0.0855251,8.4999706,-0.0000277
257.3632755,16.8470380,4.7745221,0.0626112,-0.0923447,8.4999699,-0.0000713
257.5632470,17.0467255,4.7851496,0.0435264,-0.0983630,8.4999683,-0.0001157
257.7632185,17.2465814,4.7918496,0.0233236,-0.1035054,8.4999655,-0.0001504
257.9631899,17.4465313,4.7944138,0.0021795,-0.1077754,8.4999620,-0.0001632
258.1631614,17.6464885,4.7926701,6.2634496,-0.1112304,8.4999582,-0.0001462
258.3631329,17.8463562,4.7864810,6.2409186,-0.1139553,8.4999547,-0.0000973
258.5631043,18.0460303,4.7757408,6.2179087,-0.1160463,8.4999524,-0.0000499
258.7630758,18.2454011,4.7603714,6.1945354,-0.1176271,8.4999513,-0.0000295
258.9630473,18.4443557,4.7403181,6.1708891,-0.1188002,8.4999506,-0.0000132
259.1630187,18.6427788,4.7155454,6.1470445,-0.1196270,8.4999502,0.0000155
259.3629902,18.8405543,4.6860343,6.1230639,-0.1201768,8.4999506,0.0001009
259.5629617,19.0375660,4.6517797,6.0989960,-0.1205118,8.4999530,0.0004209
259.7629331,19.2336966,4.6127881,6.0748779,-0.1206843,8.4999629,0.0010000
259.9629046,19.4288199,4.5690778,6.0507393,-0.1207344,8.4999864,0.0000326
260.1628761,19.6228290,4.5206705,6.0265965,-0.1207426,8.4999872,-0.0013602
260.3628475,19.8156149,4.4675930,6.0024503,-0.1206982,8.4999552,-0.0011339
260.5628190,20.0070752,4.4098753,5.9783328,-0.1205290,8.4999285,-0.0002069
260.7627905,20.1970939,4.3475574,5.9542305,-0.1205078,8.4999236,0.0004834
260.9627619,20.3855576,4.2806778,5.9301310,-0.1204944,8.4999350,0.0006617
261.1627334,20.5723565,4.2092756,5.9060305,-0.1205118,8.4999506,0.0004686
261.3627048,20.7573804,4.1333920,5.8819234,-0.1205608,8.4999616,0.0001603
261.5626763,20.9405203,4.0530695,5.8578028,-0.1206464,8.4999654,-0.0000853
261.7626478,21.1216669,3.9683526,5.8336621,-0.1207640,8.4999634,-0.0001988
261.9626192,21.3007117,3.8792871,5.8094961,-0.1209051,8.4999587,-0.0001851
262.1625907,21.4775463,3.7859211,5.7853018,-0.1210582,8.4999543,-0.0001112
262.3625622,21.6520630,3.6883052,5.7610783,-0.1212116,8.4999517,-0.0000982
262.5625336,21.8241547,3.5864933,5.7368272,-0.1213549,8.4999494,-0.0002660
262.7625051,21.9937158,3.4805425,5.7125529,-0.1214721,8.4999432,-0.0004946
262.9624766,22.1606755,3.3704915,5.6882581,-0.1215334,8.4999315,-0.0005083
263.1624480,22.3249465,3.2563919,5.6639513,-0.1215315,8.4999196,-0.0002975
263.3624195,22.4863929,3.1383359,5.6396490,-0.1214747,8.4999126,-0.0000052
263.5623910,22.6449173,3.0163979,5.6153643,-0.1213540,8.4999124,0.0000749
263.7623624,22.8004256,2.8906572,5.5911120,-0.1211568,8.4999142,-0.0001512
263.9623339,22.9528281,2.7611978,5.5669109,-0.1208604,8.4999106,-0.0003495
264.1623054,23.1020410,2.6281086,5.5427828,-0.1204599,8.4999024,-0.0003810
264.3622768,23.2479869,2.4914824,5.5187474,-0.1199699,8.4998935,-0.0002764
264.5622483,23.3905964,2.3514134,5.4948207,-0.1193993,8.4998870,-0.0000369
264.7622198,23.5299208,2.2078772,5.4709960,-0.1187875,8.4998861,0.0002047
264.9621912,23.6657710,2.0610981,5.4473018,-0.1181554,8.4998909,0.0003929
265.1621627,23.7980920,1.9111771,5.4237385,-0.1175539,8.4999002,0.0004798
265.3621341,23.9268358,1.7582086,5.4002933,-0.1170136,8.4999114,0.0004477
265.5621056,24.0519608,1.6022744,5.3769117,-0.1170494,8.4999220,0.0002990
265.7620771,24.1733767,1.4434574,5.3531884,-0.1199495,8.4999290,0.0000646
265.9620485,24.2909323,1.2818438,5.3294039,-0.1181985,8.4999305,-0.0001392
266.1620200,24.4046622,1.1174408,5.3057170,-0.1190156,8.4999273,-0.0002351
266.3619915,24.5144670,0.9503505,5.2818073,-0.1201399,8.4999217,-0.0001261
266.5619629,24.6202543,0.7806270,5.2576763,-0.1211556,8.4999188,0.0002240
266.7619344,24.7219169,0.6083596,5.2333574,-0.1219673,8.4999240,0.0006983
266.9619059,24.8193594,0.4336423,5.2088949,-0.1225636,8.4999405,0.0009926
267.1618773,24.9124630,0.2566420,5.1843454,-0.1229256,8.4999638,0.0008113
267.3618488,25.0011477,0.0774928,5.1597589,-0.1230494,8.4999829,-0.0000859
267.5618203,25.0854109,-0.1038068,5.1351637,-0.1229672,8.4999809,-0.0028412
267.7617917,25.1652001,-0.2871405,5.1105996,-0.1226977,8.4999140,-0.0070134
267.9617632,25.2404734,-0.4723891,5.0861062,-0.1222239,8.4997490,-0.0088662
268.1617347,25.3112005,-0.6594306,5.0617279,-0.1215238,8.4995404,-0.0028893
268.3617061,25.3773638,-0.8481412,5.0375119,-0.1205785,8.4994725,0.0103013
268.5616776,25.4389591,-1.0383957,5.0135125,-0.1193202,8.4997148,0.0104199
268.7616491,25.4959982,-1.2300676,4.9898033,-0.1176572,8.4999600,0.0001612
268.9616205,25.5485125,-1.4230293,4.9664722,-0.1155047,8.4999638,0.0000607
269.1615920,25.5965565,-1.6171529,4.9436337,-0.1126497,8.4999652,0.0000376
269.3615635,25.6402167,-1.8123094,4.9214633,-0.1087089,8.4999661,0.0000235
269.5615349,25.6796263,-2.0083688,4.9002279,-0.1031348,8.4999666,0.0000142
269.7615064,25.7149871,-2.2051992,4.8803200,-0.0952618,8.4999670,0.0000081
269.9614778,25.7465962,-2.4026679,4.8622570,-0.0846520,8.4999671,0.0000043
270.1614493,25.7748616,-2.6006436,4.8465768,-0.0717198,8.4999672,0.0000021
270.3614208,25.8002865,-2.7990065,4.8336180,-0.0579315,8.4999673,0.0000009
270.5613922,25.8234096,-2.9976479,4.8233604,-0.0450953,8.4999673,0.0000002
270.7613637,25.8447378,-3.1964976,4.8154908,-0.0339395,8.4999673,-0.0000003
270.9613352,25.8647133,-3.3955030,4.8096722,-0.0251303,8.4999673,-0.0000008
271.1613066,25.8836794,-3.5945885,4.8052624,-0.0192690,8.4999673,-0.0000010
271.3612781,25.9018738,-3.7937260,4.8019025,-0.0145278,8.4999673,-0.0000009
271.5612496,25.9194879,-3.9929175,4.7994040,-0.0106683,8.4999672,-0.0000007
271.7612210,25.9366749,-4.1921466,4.7975851,-0.0076625,8.4999672,-0.0000004
271.9611925,25.9535551,-4.3914017,4.7963035,-0.0052639,8.4999672,-0.0000003
272.1611640,25.9702243,-4.5906747,4.7954510,-0.0033448,8.4999672,-0.0000001
272.3611354,25.9867592,-4.7899590,4.7949429,-0.0018032,8.4999672,0.0000001
272.5611069,26.0032214,-4.9892494,4.7947109,-0.0005706,8.4999672,0.0000002
272.7610784,26.0196601,-5.1885418,4.7946989,0.0004048,8.4999672,0.0000003
272.9610498,26.0361144,-5.3878331,4.7948594,0.0011626,8.4999672,0.0000004
273.1610213,26.0526145,-5.5871207,4.7951524,0.0017352,8.4999672,0.0000005
273.3609928,26.0691834,-5.7864026,4.7955436,0.0021499,8.4999672,0.0000006
273.5609642,26.0858375,-5.9856776,4.7960039,0.0024304,8.4999673,0.0000007
273.7609357,26.1025882,-6.1849446,4.7965086,0.0025981,8.4999673,0.0000008
273.9609071,26.1194422,-6.3842029,4.7970372,0.0026723,8.4999673,0.0000008
274.1608786,26.1364024,-6.5834523,4.7975727,0.0026706,8.4999673,0.0000009
274.3608501,26.1534689,-6.7826927,4.7981016,0.0026089,8.4999673,0.0000009
274.5608215,26.1706392,-6.9819243,4.7986133,0.0025019,8.4999674,0.0000010
274.7607930,26.1879091,-7.1811473,4.7991002,0.0023628,8.4999674,0.0000010
274.9607645,26.2052730,-7.3803623,4.7995570,0.0022038,8.4999674,0.0000010
275.1607359,26.2227248,-7.5795696,4.7999810,0.0020356,8.4999674,0.0000010
275.3607074,26.2402576,-7.7787699,4.8003711,0.0018681,8.4999675,0.0000011
275.5606789,26.2578649,-7.9779636,4.8007285,0.0017100,8.4999675,0.0000011
275.7606503,26.2755403,-8.1771514,4.8010559,0.0015692,8.4999675,0.0000011
275.9606218,26.2932783,-8.3763337,4.8013574,0.0014528,8.4999675,0.0000011
276.1605933,26.3110742,-8.5755108,4.8016386,0.0013669,8.4999676,0.0000011
276.3605647,26.3289246,-8.7746832,4.8019061,0.0013173,8.4999676,0.0000011
276.5605362,26.3468276,-8.9738508,4.8021676,0.0013087,8.4999676,0.0000011
276.7605077,26.3647828,-9.1730138,4.8024319,0.0013454,8.4999676,0.0000011
276.9604791,26.3827917,-9.3721720,4.8027083,0.0014309,8.4999677,0.0000011
277.1604506,26.4008577,-9.5713251,4.8030070,0.0015683,8.4999677,0.0000011
277.3604221,26.4189862,-9.7704725,4.8033384,0.0017595,8.4999677,0.0000011
277.5603935,26.4371849,-9.9696135,4.8037136,0.0020060,8.4999677,0.0000011
277.7603650,26.4554636,-10.1687472,4.8041436,0.0023080,8.4999678,0.0000011
277.9603364,26.4738343,-10.3678725,4.8046395,0.0026647,8.4999678,0.0000011
278.1603079,26.4923113,-10.5669879,4.8052121,0.0030740,8.4999678,0.0000011
278.3602794,26.5109107,-10.7660920,4.8058715,0.0035322,8.4999678,0.0000011
278.5602508,26.5296508,-10.9651829,4.8066270,0.0040338,8.4999679,0.0000011
278.7602223,26.5485515,-11.1642586,4.8074866,0.0045712,8.4999679,0.0000011
278.9601938,26.5676343,-11.3633169,4.8084566,0.0051346,8.4999679,0.0000011
279.1601652,26.5869215,-11.5623556,4.8095409,0.0057113,8.4999679,0.0000011
279.3601367,26.6064360,-11.7613722,4.8107407,0.0062856,8.4999680,0.0000011
279.5601082,26.6262006,-11.9603641,4.8120537,0.0068386,8.4999680,0.0000011
279.7600796,26.6462373,-12.1593288,4.8134735,0.0073474,8.4999680,0.0000011
279.9600511,26.6665661,-12.3582641,4.8149887,0.0077855,8.4999680,0.0000010
280.1600226,26.6872045,-12.5571675,4.8165822,0.0081220,8.4999681,0.0000009
280.3599940,26.7081657,-12.7560374,4.8182302,0.0083216,8.4999681,0.0000008
280.5599655,26.7294575,-12.9548723,4.8199015,0.0083442,8.4999681,0.0000007
280.7599370,26.7510807,-13.1536717,4.8215564,0.0081456,8.4999681,0.0000004
280.9599084,26.7730273,-13.3524359,4.8231458,0.0076763,8.4999681,0.0000001
281.1598799,26.7952785,-13.5511666,4.8246104,0.0068856,8.4999681,-0.0000002
281.3598514,26.8178027,-13.7498669,4.8258804,0.0057086,8.4999681,-0.0000005
281.5598228,26.8405532,-13.9485425,4.8268749,0.0041697,8.4999681,-0.0000008
281.7597943,26.8634685,-14.1471962,4.8275315,0.0022933,8.4999681,-0.0000010
281.9597658,26.8864726,-14.3458320,4.8277492,-0.0004892,8.4999681,-0.0000009
282.1597372,26.9094558,-14.5444719,4.8272890,-0.0041259,8.4999680,-0.0000007
282.3597087,26.9322751,-14.7431345,4.8260827,-0.0081341,8.4999680,-0.0000001
282.5596801,26.9547699,-14.9418337,4.8239989,-0.0128780,8.4999680,0.0000012
282.7596516,26.9767520,-15.1405912,4.8208975,-0.0183244,8.4999681,0.0000038
282.9596231,26.9980044,-15.3394285,4.8166344,-0.0244902,8.4999681,0.0000082
283.1595945,27.0182817,-15.5383679,4.8110686,-0.0313438,8.4999683,0.0000153
283.3595660,27.0373107,-15.7374307,4.8040675,-0.0388229,8.4999687,0.0000254
283.5595375,27.0547928,-15.9366352,4.7955151,-0.0468347,8.4999693,0.0000388
283.7595089,27.0704077,-16.1359943,4.7853115,-0.0553602,8.4999702,0.0000513
283.9594804,27.0838140,-16.3355133,4.7733551,-0.0642224,8.4999714,0.0000538
284.1594519,27.0946571,-16.5351865,4.7596360,-0.0728728,8.4999727,0.0000406
284.3594233,27.1025907,-16.7349950,4.7442417,-0.0809427,8.4999736,0.0000124
284.5593948,27.1072909,-16.9349040,4.7273064,-0.0882157,8.4999739,-0.0000283
284.7593663,27.1084664,-17.1348634,4.7090196,-0.0944331,8.4999733,-0.0000772
284.9593377,27.1058689,-17.3348086,4.6896060,-0.0994808,8.4999714,-0.0001280
285.1593092,27.0992977,-17.5346625,4.6693046,-0.1033270,8.4999684,-0.0001757
285.3592807,27.0886020,-17.7343388,4.6483527,-0.1060117,8.4999643,-0.0002141
285.5592521,27.0736791,-17.9337455,4.6269750,-0.1076121,8.4999593,-0.0002183
285.7592236,27.0544719,-18.1327881,4.6053797,-0.1082048,8.4999541,-0.0001704
285.9591951,27.0309654,-18.3313730,4.5837651,-0.1078269,8.4999501,-0.0001048
286.1591665,27.0031854,-18.5294109,4.5623213,-0.1064667,8.4999477,-0.0000538
286.3591380,26.9712004,-18.7268203,4.5412864,-0.1038626,8.4999464,-0.0025089
286.5591094,26.9351222,-18.9235318,4.5208098,-0.1007244,8.4998874,-0.0784707
286.7590809,26.8951276,-19.1194630,4.5015368,-0.0920782,8.4980410,-4.3861465
286.9590524,26.8515232,-19.3145829,4.4837042,-0.0863826,8.3941940,-4.4602159
