#x_m,y_m,w_tr
2.693305,4.557680,3.058605
2.739273,4.575505,3.040884
2.781223,4.599459,3.113163
2.815957,4.630055,3.113163
2.845302,4.662883,3.148605
2.869257,4.697944,3.130884
2.886638,4.738099,3.023163
2.896397,4.785875,3.005442
2.900000,4.837734,2.987721
2.900000,4.891086,2.970000
2.895506,4.942576,2.970000
2.888363,4.992968,2.970000
2.881220,5.043361,2.970000
2.874077,5.093754,3.060000
2.866934,5.144147,3.060000
2.859791,5.194539,3.058605
2.852649,5.244932,3.040884
2.850000,5.297186,3.023163
2.850000,5.350538,3.002651
2.849602,5.403724,2.948372
2.843814,5.454678,2.894093
2.836671,5.505071,2.858093
2.829528,5.555464,2.840372
2.822385,5.605857,2.732652
2.815243,5.656249,2.714930
2.808100,5.706642,2.697209
2.801355,5.757200,2.679489
2.800000,5.809990,2.661768
2.800000,5.863341,2.644047
2.800000,5.916693,2.626326
2.797970,5.969203,2.608605
2.790827,6.019596,2.590884
2.783684,6.069989,2.573163
2.776541,6.120382,2.555442
2.769398,6.170774,2.447721
2.762255,6.221167,2.430000
2.755113,6.271560,2.430000
2.750000,6.322794,2.430000
2.750000,6.376145,2.430000
2.750000,6.429496,2.430000
2.750000,6.482848,2.430000
2.750000,6.536199,2.447721
2.750000,6.589551,2.465442
2.750000,6.642902,2.483163
2.750000,6.696254,2.500884
2.750000,6.749605,2.518605
2.750000,6.802956,2.520000
2.750000,6.856308,2.520000
2.750000,6.909659,2.537721
2.750000,6.963011,2.555442
2.748342,7.015675,2.573163
2.741294,7.066107,2.590884
2.734151,7.116500,2.608605
2.727008,7.166893,2.610000
2.719866,7.217286,2.537721
2.712723,7.267678,2.555442
2.705580,7.318071,2.573163
2.700095,7.369151,2.590884
2.700000,7.422463,2.608605
2.697387,7.474732,2.610000
2.690244,7.525125,2.610000
2.683101,7.575517,2.610000
2.675958,7.625910,2.610000
2.666940,7.675526,2.520000
2.652655,7.722960,2.520000
2.638369,7.770394,2.520000
2.626696,7.818911,2.520000
2.619553,7.869304,2.430000
2.612411,7.919696,2.447721
2.605268,7.970089,2.465442
2.600000,8.021259,2.483163
2.600000,8.074610,2.500884
2.597170,8.126789,2.518605
2.590027,8.177182,2.536326
2.582884,8.227575,2.554047
2.573988,8.277241,2.481768
2.559702,8.324675,2.499489
2.545416,8.372109,2.517209
2.531131,8.419543,2.534931
2.519675,8.468150,2.462652
