#x_m,y_m,w_tr
21.280215,3.497016,1.392155
21.271208,3.548880,1.392155
21.257754,3.598902,1.426155
21.238684,3.646598,1.392155
21.217782,3.693536,1.392155
21.202495,3.742799,1.426155
21.188210,3.792477,1.426155
21.168971,3.840103,1.375419
21.148238,3.887110,1.392155
21.133120,3.936444,1.426155
21.119062,3.986216,1.375419
21.104776,4.035894,1.392155
21.090491,4.085572,1.392155
21.076205,4.135250,1.375419
21.062147,4.185022,1.392155
21.044663,4.233375,1.426155
21.023235,4.280094,1.392155
21.006362,4.328701,1.426155
20.992077,4.378379,1.426155
20.974424,4.426662,1.375419
20.952996,4.473381,1.375419
20.936292,4.522057,1.392155
20.922234,4.571830,1.358419
20.907948,4.621508,1.375419
20.893663,4.671185,1.392155
20.876803,4.719797,1.392155
20.858741,4.767911,1.375419
20.844456,4.817589,1.392155
20.827993,4.866365,1.426155
20.809534,4.914314,1.392155
20.795249,4.963992,1.426155
20.779182,5.012932,1.426155
20.760327,5.060718,1.392155
20.745222,5.110056,1.426155
20.724501,5.157069,1.358682
20.705250,5.204690,1.375419
20.690542,5.254193,1.392155
20.670217,5.301369,1.358419
20.650570,5.348826,1.392155
20.636284,5.398504,1.426155
20.622226,5.448276,1.375419
20.608168,5.498048,1.392155
20.593882,5.547726,1.426155
20.574774,5.595406,1.375419
20.559384,5.644627,1.392155
20.545098,5.694305,1.426155
20.525963,5.741974,1.392155
20.505126,5.788938,1.392155
20.486017,5.836618,1.426155
20.464589,5.883337,1.392155
20.448406,5.932230,1.426155
20.434120,5.981907,1.426155
20.415778,6.029905,1.392155
20.399199,6.078633,1.426155
20.381819,6.127029,1.392155
20.364278,6.175358,1.392155
20.349992,6.225036,1.426155
20.333008,6.273597,1.426155
20.311580,6.320316,1.375419
20.294207,6.368715,1.392155
20.277620,6.417440,1.426155
20.259286,6.465441,1.375419
20.243660,6.514564,1.392155
20.222419,6.561360,1.358419
20.203688,6.609197,1.375419
20.189403,6.658875,1.392155
20.173608,6.707928,1.358419
20.154500,6.755608,1.392155
20.140214,6.805286,1.426155
20.126156,6.855058,1.426155
20.112098,6.904830,1.375419
20.097662,6.954446,1.392155
20.077610,7.001735,1.392155
20.057690,7.049079,1.392155
20.043386,7.098750,1.426155
20.023730,7.146203,1.375419
20.003414,7.193383,1.392155
19.988713,7.242889,1.426155
19.969605,7.290569,1.375419
19.953942,7.339677,1.392155
19.939657,7.389355,1.426155
19.920794,7.437137,1.375419
19.904735,7.486080,1.392155
19.890450,7.535758,1.426155
19.871983,7.583705,1.392155
19.855528,7.632484,1.426155
19.841243,7.682162,1.426155
19.823173,7.730272,1.392155
19.806321,7.778887,1.426155
19.789213,7.827396,1.392155
19.767785,7.874115,1.375419
19.750537,7.922566,1.392155
19.733825,7.971239,1.426155
19.712397,8.017958,1.375419
19.693288,8.065639,1.392155
19.671922,8.112384,1.358419
19.653316,8.160272,1.392155
19.639030,8.209950,1.426155
19.623112,8.258951,1.375419
19.604109,8.306675,1.392155
19.589152,8.356075,1.426155
19.570043,8.403755,1.358682
19.555695,8.453407,1.375419
19.541134,8.502971,1.392155
19.520958,8.550209,1.358419
19.501162,8.597605,1.409682
19.486877,8.647283,1.426155
19.467768,8.694963,1.375419
19.452626,8.744286,1.392155
19.433808,8.792087,1.426155
19.412654,8.838920,1.375419
19.397116,8.888079,1.392155
19.382831,8.937757,1.426155
19.363844,8.985487,1.375419
19.347909,9.034482,1.392155
19.333624,9.084160,1.392155
19.319566,9.133932,1.392155
19.305280,9.183610,1.426155
19.287651,9.231903,1.392155
19.266223,9.278623,1.426155
19.247114,9.326303,1.426155
19.225685,9.373022,1.426155
19.204257,9.419741,1.375419
19.185148,9.467421,1.392155
19.163720,9.514141,1.358419
19.145634,9.562244,1.375419
19.131348,9.611922,1.392155
19.117290,9.661695,1.358419
19.103005,9.711372,1.392155
19.088719,9.761050,1.426155
19.074661,9.810823,1.375419
19.060375,9.860500,1.392155
19.045294,9.909849,1.426155
19.024597,9.956871,1.375419
19.005322,10.004482,1.392155
18.990638,10.053995,1.426155
18.970337,10.101181,1.375419
18.950666,10.148628,1.392155
18.936378,10.198305,1.426155
18.917269,10.245985,1.375419
18.902252,10.295360,1.392155
18.887966,10.345038,1.426155
18.868857,10.392718,1.375419
18.853443,10.441929,1.392155
18.839158,10.491607,1.426155
18.820049,10.539287,1.375419
18.804239,10.588333,1.392155
18.789953,10.638011,1.426155
18.771238,10.685855,1.375419
18.755032,10.734737,1.392155
18.737279,10.782978,1.426155
18.715850,10.829698,1.375419
18.699247,10.878416,1.392155
18.684961,10.928093,1.392155
18.667040,10.976265,1.392155
18.650040,11.024819,1.392155
18.633080,11.073389,1.426155
18.615119,11.121545,1.375419
18.600833,11.171222,1.392155
18.584270,11.219957,1.426155
18.562841,11.266676,1.375419
18.545048,11.314901,1.392155
18.528881,11.363800,1.426155
18.510127,11.411627,1.375419
18.495841,11.461305,1.392155
18.480071,11.510368,1.392155
18.460962,11.558048,1.375419
18.446676,11.607726,1.392155
18.431303,11.656953,1.426155
18.412194,11.704633,1.392155
18.397782,11.754258,1.426155
18.377753,11.801558,1.426155
18.357810,11.848892,1.392155
18.338701,11.896572,1.426155
18.317272,11.943291,1.375419
18.296932,11.990461,1.392155
18.277823,12.038141,1.426155
18.256521,12.084913,1.392155
18.237412,12.132593,1.426155
18.215984,12.179312,1.392155
18.199336,12.228012,1.426155
18.182024,12.276436,1.392155
18.159096,12.322534,1.375419
18.134937,12.368122,1.392155
18.112971,12.414619,1.358419
18.088811,12.460207,1.392155
18.067383,12.506926,1.358419
18.040763,12.551495,1.392155
18.015217,12.596509,1.358419
17.991058,12.642097,1.392155
17.966898,12.687685,1.358419
17.938864,12.731668,1.392155
17.916446,12.777977,1.358419
17.892711,12.823741,1.358419
17.868552,12.869329,1.341946
17.840727,12.913399,1.393209
17.811517,12.956895,1.376736
17.782307,13.000391,1.409682
17.751920,13.043400,1.426155
17.715918,13.084082,1.428000
17.676606,13.123394,1.428000
17.637294,13.162706,1.428000
17.597983,13.202017,1.428000
17.558671,13.241329,1.426155
17.519359,13.280641,1.409682
17.477805,13.314540,1.409682
17.434309,13.343750,1.392155
17.390813,13.372961,1.393209
17.347318,13.402171,1.409682
17.302376,13.427892,1.392155
17.255109,13.447997,1.392155
17.207429,13.467106,1.358419
17.160710,13.488534,1.392155
17.115122,13.512694,1.358419
17.068651,13.534722,1.392155
17.020971,13.553831,1.358419
16.974252,13.575259,1.392155
16.927532,13.596688,1.392155
16.879852,13.615797,1.375419
16.833133,13.637225,1.426155
16.784899,13.654996,1.392155
16.736009,13.671185,1.375419
16.688173,13.689917,1.426155
16.638495,13.704203,1.392155
16.588817,13.718489,1.375419
16.539045,13.732547,1.426155
16.489367,13.746832,1.426155
16.439689,13.761118,1.392155
16.389917,13.775176,1.426155
16.340239,13.789462,1.443682
16.290561,13.803747,1.426946
16.240884,13.818033,1.410209
16.190347,13.830247,1.426946
16.137711,13.837390,1.443682
16.086306,13.847507,1.443682
16.035935,13.860117,1.426946
15.983298,13.867260,1.410209
15.930661,13.874403,1.393473
15.878025,13.881546,1.443682
15.825388,13.888689,1.445000
15.774522,13.900105,1.426946
15.723612,13.911417,1.410209
15.670976,13.918559,1.393473
15.618339,13.925702,1.443682
15.565702,13.932845,1.445000
15.515140,13.944996,1.445000
15.465462,13.959281,1.443682
15.414014,13.969293,1.426946
15.361378,13.976436,1.393473
15.308741,13.983579,1.410209
15.256391,13.991413,1.426946
15.206366,14.004862,1.443682
15.154614,14.014140,1.445000
15.101978,14.021283,1.443682
15.049341,14.028426,1.360000
14.996705,14.035569,1.376736
14.944068,14.042712,1.393473
14.891146,14.049164,1.410209
14.837189,14.053120,1.426946
14.784553,14.060263,1.443682
14.731916,14.067406,1.445000
14.679280,14.074549,1.445000
14.626643,14.081692,1.360000
14.574006,14.088835,1.376736
14.521370,14.095977,1.393473
14.467441,14.100000,1.410209
14.414144,14.105550,1.426946
14.361508,14.112693,1.443682
14.308871,14.119835,1.445000
14.256235,14.126978,1.376736
14.203598,14.134121,1.393473
14.150962,14.141264,1.410209
14.098325,14.148407,1.426946
14.043390,14.150000,1.443682
13.989008,14.152929,1.445000
13.936371,14.160071,1.445000
13.883735,14.167214,1.445000
13.831098,14.174357,1.443682
13.778462,14.181500,1.410209
13.725825,14.188643,1.426946
13.674940,14.200013,1.445000
13.624049,14.211371,1.445000
13.571412,14.218513,1.445000
13.518776,14.225656,1.360000
13.466139,14.232799,1.360000
13.413503,14.239942,1.376736
13.361063,14.247561,1.393473
13.309199,14.256568,1.410209
13.256562,14.263711,1.426946
13.203926,14.270854,1.443682
13.151289,14.277997,1.360000
13.098653,14.285139,1.360000
13.046016,14.292282,1.360000
12.993182,14.298949,1.376736
12.938023,14.300000,1.393473
12.882427,14.300000,1.410209
12.828504,14.304036,1.426946
12.775867,14.311179,1.443682
12.723231,14.318322,1.443682
12.670594,14.325464,1.393473
12.617958,14.332607,1.410209
12.565321,14.339750,1.426946
12.512685,14.346893,1.443682
12.458728,14.350849,1.445000
12.405811,14.357315,1.445000
12.353174,14.364458,1.445000
12.300538,14.371601,1.445000
12.247901,14.378743,1.410209
12.195265,14.385886,1.426946
12.143518,14.395178,1.443682
12.093489,14.408614,1.445000
12.041133,14.416434,1.445000
11.988496,14.423577,1.445000
11.935860,14.430720,1.360000
11.883223,14.437863,1.360000
11.830586,14.445006,1.376736
11.778722,14.454013,1.393473
11.726086,14.461156,1.410209
11.673449,14.468299,1.443682
11.620812,14.475441,1.360000
11.568176,14.482584,1.360000
11.515539,14.489727,1.360000
11.462903,14.496870,1.360000
11.408604,14.500000,1.376736
11.353009,14.500000,1.393473
11.298224,14.501957,1.410209
11.245588,14.509100,1.426946
11.192951,14.516243,1.443682
11.140315,14.523385,1.443682
11.087678,14.530528,1.392155
11.035042,14.537671,1.410209
10.982405,14.544814,1.426946
10.928958,14.550000,1.443682
10.873363,14.550000,1.445000
10.819819,14.554952,1.445000
10.767182,14.562094,1.445000
10.714545,14.569237,1.445000
10.661909,14.576380,1.426946
10.609301,14.583593,1.443682
10.559020,14.596421,1.445000
10.509342,14.610707,1.445000
10.457613,14.620041,1.445000
10.404976,14.627184,1.360000
10.352340,14.634326,1.360000
10.299703,14.641469,1.376736
10.247839,14.650476,1.393473
10.195806,14.659077,1.410209
10.143169,14.666220,1.426946
10.090533,14.673362,1.443682
10.037896,14.680505,1.360000
9.985260,14.687648,1.360000
9.932623,14.694791,1.360000
9.879186,14.700000,1.376736
9.823591,14.700000,1.410209
9.767995,14.700000,1.426946
9.714676,14.705494,1.443682
9.662039,14.712637,1.445000
9.609403,14.719779,1.443682
9.556766,14.726922,1.376736
9.504130,14.734065,1.393473
9.451493,14.741208,1.410209
9.398856,14.748351,1.426946
9.344900,14.752307,1.443682
9.292264,14.759450,1.445000
9.239627,14.766593,1.445000
9.186990,14.773736,1.445000
9.134354,14.780879,1.410209
9.081717,14.788022,1.426946
9.029081,14.795164,1.443682
8.977216,14.804172,1.445000
8.924580,14.811314,1.445000
8.871943,14.818457,1.445000
8.819307,14.825600,1.360000
8.766670,14.832743,1.376736
8.714034,14.839886,1.393473
8.663663,14.852500,1.410209
8.612257,14.862614,1.426946
8.559621,14.869756,1.443682
8.506984,14.876899,1.360000
8.454348,14.884042,1.360000
8.401711,14.891185,1.360000
8.349075,14.898328,1.376736
8.294172,14.900000,1.393473
8.238577,14.900000,1.410209
8.184396,14.903415,1.426946
8.131760,14.910558,1.443682
8.079123,14.917700,1.443682
8.026487,14.924843,1.426946
7.973850,14.931986,1.393473
7.921213,14.939129,1.410209
7.868577,14.946272,1.426946
7.814620,14.950228,1.443682
7.761446,14.956072,1.445000
7.708810,14.963215,1.445000
7.656173,14.970358,1.445000
7.603536,14.977501,1.410209
7.550900,14.984644,1.426946
7.498263,14.991787,1.443682
7.446399,15.000794,1.445000
7.394300,15.009235,1.445000
7.341664,15.016378,1.445000
7.289027,15.023521,1.445000
7.236391,15.030664,1.360000
7.183754,15.037807,1.376736
7.132523,15.048341,1.393473
7.081978,15.060535,1.410209
7.029341,15.067677,1.426946
6.976705,15.074820,1.443682
6.924068,15.081963,1.360000
6.871432,15.089106,1.360000
6.818795,15.096249,1.376736
6.764754,15.100000,1.393473
6.709159,15.100000,1.410209
6.654117,15.101336,1.426946
6.601401,15.108287,1.443682
6.548764,15.115430,1.443682
6.496128,15.122573,1.426946
6.443491,15.129716,1.360000
6.390855,15.136859,1.376736
6.338218,15.144002,1.393473
6.285028,15.149809,1.410209
6.231072,15.153765,1.426946
6.178435,15.160908,1.443682
6.125799,15.168051,1.445000
6.073162,15.175194,1.376736
6.020526,15.182337,1.393473
