#x_m,y_m
-16.396661062734516,28.784569364878163
-16.461121062734513,28.784569364878163
-16.52558106273451,28.849029364878167
-16.590041062734514,28.913489364878163
-16.65450106273451,28.97794936487816
-16.718961062734515,29.042409364878164
-16.78342106273451,29.042409364878164
-16.847881062734515,29.10686936487816
-16.912341062734512,29.171329364878165
-16.976801062734516,29.235789364878162
-17.041261062734513,29.300249364878166
-17.10572106273451,29.300249364878166
-17.170181062734514,29.364709364878163
-17.23464106273451,29.429169364878167
-17.299101062734515,29.493629364878164
-17.36356106273451,29.55808936487816
-17.428021062734516,29.622549364878164
-17.492481062734512,29.622549364878164
-17.55694106273451,29.68700936487816
-17.621401062734513,29.751469364878165
-17.68586106273451,29.815929364878162
-17.750321062734514,29.880389364878166
-17.81478106273451,29.944849364878163
-17.879241062734515,29.944849364878163
-17.94370106273451,30.009309364878167
-18.008161062734516,30.073769364878164
-18.072621062734513,30.13822936487816
-18.13708106273451,30.202689364878164
-18.201541062734513,30.26714936487816
-18.26600106273451,30.26714936487816
-18.330461062734514,30.331609364878165
-18.39492106273451,30.396069364878162
-18.459381062734515,30.460529364878166
-18.523841062734512,30.524989364878163
-18.588301062734516,30.524989364878163
-18.652761062734513,30.589449364878167
-18.71722106273451,30.653909364878164
-18.781681062734513,30.71836936487816
-18.84614106273451,30.782829364878165
-18.910601062734514,30.84728936487816
-18.97506106273451,30.84728936487816
-19.039521062734515,30.911749364878165
-19.103981062734512,30.976209364878162
-19.168441062734516,31.040669364878166
-19.232901062734513,31.105129364878163
-19.29736106273451,31.169589364878167
-19.361821062734514,31.169589364878167
-19.42628106273451,31.234049364878164
-19.490741062734514,31.29850936487816
-19.55520106273451,31.362969364878165
-19.619661062734515,31.42742936487816
-19.684121062734512,31.491889364878165
-19.748581062734516,31.491889364878165
-19.813041062734513,31.556349364878162
-19.87750106273451,31.620809364878166
-19.941961062734514,31.685269364878163
-20.00642106273451,31.749729364878167
-20.070881062734514,31.814189364878164
-20.13534106273451,31.814189364878164
-20.199801062734515,31.87864936487816
-20.264261062734512,31.943109364878165
-20.328721062734516,32.007569364878165
-20.393181062734513,32.07202936487816
-20.45764106273451,32.13648936487816
-20.522101062734514,32.13648936487816
-20.58656106273451,32.20094936487817
-20.651021062734515,32.26540936487817
-20.71548106273451,32.329869364878164
-20.779941062734515,32.39432936487816
-20.844401062734512,32.45878936487816
-20.908861062734516,32.52324936487817
-20.973321062734513,32.587709364878165
-21.03778106273451,32.587709364878165
-21.102241062734514,32.65216936487816
-21.16670106273451,32.71662936487816
-21.231161062734515,32.78108936487817
-21.29562106273451,32.84554936487817
-21.360081062734515,32.84554936487817
-21.424541062734512,32.910009364878164
-21.489001062734516,32.97446936487816
-21.553461062734513,33.03892936487816
-21.61792106273451,33.10338936487817
-21.682381062734514,33.167849364878165
-21.74684106273451,33.167849364878165
-21.811301062734515,33.23230936487816
-21.87576106273451,33.29676936487816
-21.940221062734516,33.36122936487817
-22.004681062734512,33.42568936487817
-22.069141062734516,33.490149364878164
-22.133601062734513,33.490149364878164
-22.19806106273451,33.55460936487816
-22.262521062734514,33.61906936487816
-22.32698106273451,33.68352936487817
-22.391441062734515,33.747989364878165
-22.45590106273451,33.81244936487816
-22.520361062734516,33.81244936487816
-22.584821062734513,33.87690936487816
-22.649281062734516,33.94136936487817
-22.713741062734513,34.00582936487817
-22.77820106273451,34.070289364878164
-22.842661062734514,34.070289364878164
-22.90712106273451,34.13474936487816
-22.971581062734515,34.19920936487816
-23.036041062734512,34.26366936487817
-23.100501062734516,34.328129364878166
-23.164961062734513,34.39258936487816
-23.229421062734517,34.39258936487816
-23.293881062734513,34.45704936487816
-23.35834106273451,34.52150936487817
-23.422801062734514,34.58596936487817
-23.48726106273451,34.650429364878164
-23.551721062734515,34.650429364878164
-23.616181062734512,34.71488936487816
-23.680641062734516,34.77934936487816
-23.745101062734513,34.84380936487817
-23.809561062734517,34.84380936487817
-23.874021062734514,34.908269364878166
-23.93848106273451,34.97272936487816
-24.002941062734514,35.03718936487816
-24.06740106273451,35.03718936487816
-24.131861062734515,35.10164936487817
-24.196321062734512,35.16610936487817
-24.260781062734516,35.230569364878164
-24.325241062734513,35.230569364878164
-24.38970106273451,35.29502936487816
-24.454161062734514,35.35948936487816
-24.51862106273451,35.42394936487817
-24.583081062734514,35.42394936487817
-24.64754106273451,35.488409364878166
-24.712001062734515,35.55286936487816
-24.776461062734512,35.55286936487816
-24.840921062734516,35.61732936487816
-24.905381062734513,35.68178936487817
-24.96984106273451,35.68178936487817
-25.034301062734514,35.74624936487817
-25.09876106273451,35.810709364878164
-25.163221062734515,35.810709364878164
-25.22768106273451,35.87516936487816
-25.292141062734515,35.93962936487816
-25.356601062734512,35.93962936487816
-25.421061062734516,36.00408936487817
-25.485521062734513,36.068549364878166
-25.54998106273451,36.068549364878166
-25.614441062734514,36.13300936487816
-25.67890106273451,36.19746936487816
-25.743361062734515,36.19746936487816
-25.80782106273451,36.26192936487817
-25.872281062734515,36.32638936487817
-25.936741062734512,36.32638936487817
-26.001201062734516,36.390849364878164
-26.065661062734513,36.390849364878164
-26.13012106273451,36.45530936487816
-26.194581062734514,36.51976936487816
-26.25904106273451,36.51976936487816
-26.323501062734515,36.58422936487817
-26.38796106273451,36.648689364878166
-26.452421062734516,36.648689364878166
-26.516881062734512,36.648689364878166
